Time,Modbus1.Q_level_1,Modbus1.Q_level_2,Modbus1.Q_level_3,Modbus1.Voltage_diff_1,Modbus1.Voltage_diff_2,Modbus1.Voltage_diff_3,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.1095,669594.4,137537.11,-661527.9,-11732.161,-11830.195,-10411.665,1067.1438,1071.8494,1003.7599
0.11,668154.75,135994.94,-658796.6,-11732.161,-11830.195,-10411.665,1067.1438,1071.8494,1003.7599
0.1105,665884.6,133812.03,-654870.94,-10322.118,-10401.612,-10411.665,999.4617,1003.2774,1003.7599
0.111,664353.3,132493.31,-652331.9,-10322.118,-10401.612,-10411.665,999.4617,1003.2774,1003.7599
0.1115,662124.3,130801.12,-648565.75,-10322.118,-10401.612,-10411.665,999.4617,1003.2774,1003.7599
0.112,660744.7,129881.28,-646035.6,-10322.118,-10401.612,-10411.665,999.4617,1003.2774,1003.7599
0.1125,658899.6,128788.55,-642145.06,-10322.118,-10401.612,-10411.665,999.4617,1003.2774,1003.7599
0.113,657861.3,128207.73,-639463.8,-10322.118,-10401.612,-10411.665,999.4617,1003.2774,1003.7599
0.1135,656563.7,127456.69,-635261.56,-10322.118,-10401.612,-10411.665,999.4617,1003.2774,1003.7599
0.114,655457.06,126895.625,-631438.0,-10322.118,-10401.612,-10411.665,999.4617,1003.2774,1003.7599
0.1145,651748.75,125783.29,-620722.25,-10322.118,-10401.612,-10411.665,999.4617,1003.2774,1003.7599
0.115,648001.3,125507.43,-611291.9,-10322.118,-10401.612,-10411.665,999.4617,1003.2774,1003.7599
0.1155,638493.9,128049.95,-597789.56,-10322.118,-10401.612,-10411.665,999.4617,1003.2774,1003.7599
0.116,624885.75,132872.28,-587371.3,-10322.118,-10401.612,-10411.665,999.4617,1003.2774,1003.7599
0.1165,590125.75,142877.39,-560419.25,-10322.118,-10401.612,-10411.665,999.4617,1003.2774,1003.7599
0.117,560877.06,147872.33,-530976.06,-10322.118,-10401.612,-10411.665,999.4617,1003.2774,1003.7599
