Time;Q_level_1;.Q_level_2;Q_level_3;Voltage_diff_1;Voltage_diff_2;Voltage_diff_3; Meter1.VLn_RMS; Meter2.VLn_RMS; Meter3.VLn_RMS
0.1475;121809.914;78254.35;-144341;0;0;0;462.8106;483.82996;486.63086
0.148;121534.66;78421.86;-144337.75;0;0;0;462.8106;483.82996;486.63086
0.1485;121108.38;78775.32;-144270.2;0;0;0;462.8106;483.82996;486.63086
0.149;120842.9;79054.016;-144177.45;0;0;0;462.8106;483.82996;486.63086
0.1495;120482.4;79434.97;-143953.95;0;0;0;462.8106;483.82996;486.63086
0.15;120303.51;79658.57;-143791.45;0;0;0;462.8106;483.82996;486.63086
0.1505;120150.09;79900.02;-143553.97;0;0;0;462.8106;483.82996;486.63086
0.151;120126.195;79975.71;-143412.33;0;0;0;462.8106;483.82996;486.63086
0.1515;120182.4;79943.12;-143241.06;0;0;0;462.8106;483.82996;486.63086
0.152;120276.19;79829.26;-143161.47;0;0;0;462.8106;483.82996;486.63086
0.1525;120438.72;79554.85;-143098.89;0;0;0;462.8106;483.82996;486.63086
0.153;120524.99;79331.4;-143095.81;0;0;0;462.8106;483.82996;484.5239
0.1535;120620.73;78984.31;-143146.6;0;0;0;462.8106;483.82996;484.5239
0.154;120650.25;78769.484;-143204.72;0;0;0;462.8106;483.82996;484.5239
0.1545;120619.7;78504.86;-143326.3;0;0;0;462.8106;483.82996;484.5239
0.155;120556.33;78381.164;-143409.8;0;0;0;462.8106;483.82996;484.5239
0.1555;120394.61;78289.26;-143511.81;0;0;0;462.8106;483.82996;484.5239
0.156;120259.266;78291.16;-143551.03;0;0;0;462.8106;483.82996;484.5239
0.1565;120042.664;78374.055;-143550.23;0;0;0;462.8106;483.82996;484.5239
0.157;119914.82;78464.71;-143504.92;0;0;0;462.8106;483.82996;484.5239
0.1575;119766.55;78612.44;-143373.19;0;0;0;462.8106;483.82996;484.5239
0.158;119721.86;78693.9;-143251.64;0;0;0;462.8106;483.82996;484.5239
0.1585;119745.45;78755.62;-143042.58;0;0;0;462.8106;483.82996;484.5239
0.159;119821.734;78742.96;-142902.52;0;0;0;462.8106;483.82996;484.5239
0.1595;120014.06;78633.13;-142721.81;0;0;0;462.8106;482.39798;484.5239
0.16;120181;78500.96;-142636.31;0;0;0;462.8106;482.39798;484.5239
0.1605;120457.82;78229.75;-142578.08;0;0;0;462.8106;482.39798;484.5239
0.161;120637.53;78016.414;-142589.34;0;0;0;462.8106;482.39798;484.5239
0.1615;120860.4;77685.305;-142674.42;0;0;0;461.97937;482.39798;484.5239
0.162;120955.35;77482.38;-142765.88;0;0;0;461.97937;482.39798;484.5239
0.1625;120986.305;77246.89;-142928.02;0;0;0;461.97937;482.39798;484.5239
0.163;120923.26;77155.7;-143034.36;0;0;0;461.97937;482.39798;484.5239
0.1635;120697.51;77138.12;-143159.92;0;0;0;461.97937;482.39798;484.5239
0.164;120471.18;77208.41;-143205.03;0;0;0;461.97937;482.39798;484.5239
0.1645;120056.67;77425.02;-143195.02;0;0;0;461.97937;482.39798;484.5239
0.165;119744.36;77628.016;-143130.84;0;0;0;461.97937;482.39798;484.5239
0.1655;119280.695;77981.88;-142950.12;0;0;0;461.97937;482.39798;484.5239
0.166;118995.555;78223.82;-142781.14;0;0;0;461.97937;482.39798;484.5239
0.1665;118644.5;78548.36;-142478.02;0;0;0;461.97937;482.39798;484.5239
0.167;118469.914;78714.49;-142260.31;0;0;0;461.97937;482.39798;484.5239
0.1675;118305.5;78857.48;-141942.9;0;0;0;461.97937;482.39798;484.5239
0.168;118259.766;78872.79;-141755.58;0;0;0;461.97937;482.39798;484.5239
0.1685;118268.5;78776.7;-141536.22;0;0;0;461.97937;482.39798;484.5239
0.169;118309.555;78643.09;-141440.62;0;0;0;461.97937;482.39798;484.5239
0.1695;118392.17;78368.29;-141378.31;0;0;0;461.97937;482.39798;484.5239
0.17;118441.766;78158.29;-141387.02;0;0;0;461.97937;482.39798;484.5239
0.1705;118477.664;77846.09;-141458.2;0;0;0;461.97937;482.39798;483.4951
0.171;118460.9;77664.05;-141528.11;0;0;0;461.97937;482.39798;483.4951
0.1715;118361.8;77462.61;-141634.23;0;0;0;461.97937;482.39798;483.4951
0.172;118249.16;77387.46;-141689.4;0;0;0;461.97937;482.39798;483.4951
0.1725;118026.49;77368.1;-141730.19;0;0;0;461.97937;482.39798;483.4951
0.173;117862.31;77411.05;-141722.4;0;0;0;461.97937;482.39798;483.4951
0.1735;117634.664;77534.48;-141650.94;0;0;0;461.97937;482.39798;483.4951
0.174;117511.74;77635.2;-141563.8;0;0;0;461.97937;482.39798;483.4951
0.1745;117402.63;77772.49;-141385.9;0;0;0;461.97937;482.39798;483.4951
0.175;117392.84;77832.12;-141249.16;0;0;0;461.97937;482.39798;483.4951
0.1755;117480.414;77844.11;-141046.48;0;0;0;461.97937;482.39798;483.4951
0.176;117600.69;77791.5;-140930.19;0;0;0;461.97937;482.39798;483.4951
0.1765;117847.99;77621.836;-140807.44;0;0;0;461.97937;482.39798;483.4951
0.177;118037.61;77456.05;-140769.08;0;0;0;461.97937;481.05063;483.4951
0.1775;118322.42;77152.72;-140783.25;0;0;0;461.97937;481.05063;483.4951
0.178;118491.266;76933.6;-140838.94;0;0;0;461.97937;481.05063;483.4951
0.1785;118679.44;76619.125;-140979.84;0;0;0;461.0353;481.05063;483.4951
0.179;118744.27;76443.09;-141099.48;0;0;0;461.0353;481.05063;483.4951
0.1795;118728.87;76266.875;-141288.14;0;0;0;461.0353;481.05063;483.4951
0.18;118628.445;76223.586;-141401.03;0;0;0;461.0353;481.05063;483.4951
0.1805;118369.11;76280.91;-141520.9;0;0;0;461.0353;481.05063;483.4951
0.181;118143.65;76396.77;-141554.42;0;0;0;461.0353;481.05063;483.4951
0.1815;117758.46;76664.414;-141522.16;0;0;0;461.0353;481.05063;483.4951
0.182;117483.664;76884.74;-141444.53;0;0;0;461.0353;481.05063;483.4951
0.1825;117095.69;77234.445;-141253.2;0;0;0;461.0353;481.05063;483.4951
0.183;116880.625;77453.1;-141087.08;0;0;0;461.0353;481.05063;483.4951
0.1835;116639.7;77715.65;-140807.33;0;0;0;461.0353;481.05063;483.4951
0.184;116545.78;77826.76;-140619.16;0;0;0;461.0353;481.05063;483.4951
0.1845;116500.18;77876.94;-140366.42;0;0;0;461.0353;481.05063;483.4951
0.185;116525.59;77830.47;-140233.72;0;0;0;461.0353;481.05063;483.4951
0.1855;116621.55;77653.43;-140107.45;0;0;0;461.0353;481.05063;483.4951
0.186;116705.33;77479.29;-140076.53;0;0;0;461.0353;481.05063;483.4951
0.1865;116827.836;77170.04;-140106.48;0;0;0;461.0353;481.05063;483.4951
0.187;116891.39;76955.87;-140168.86;0;0;0;461.0353;481.05063;483.4951
0.1875;116929.55;76664.2;-140300.02;0;0;0;461.0353;481.05063;482.16577
0.188;116908.29;76509.55;-140395.03;0;0;0;461.0353;481.05063;482.16577
0.1885;116806.86;76359.55;-140519.81;0;0;0;461.0353;481.05063;482.16577
0.189;116697.04;76319.57;-140577.33;0;0;0;461.0353;481.05063;482.16577
0.1895;116502.66;76345.234;-140608.62;0;0;0;461.0353;481.05063;482.16577
0.19;116374.3;76408.42;-140588.5;0;0;0;461.0353;481.05063;482.16577
0.1905;116216.555;76540.914;-140498.94;0;0;0;461.0353;481.05063;482.16577
0.191;116153.83;76631.64;-140406.06;0;0;0;461.0353;481.05063;482.16577
0.1915;116145.96;76732.414;-140235.84;0;0;0;461.0353;481.05063;482.16577
0.192;116201.61;76756.79;-140116.83;0;0;0;461.0353;481.05063;482.16577
0.1925;116380.81;76707.45;-139958.36;0;0;0;461.0353;481.05063;482.16577
0.193;116550.766;76613.34;-139881.08;0;0;0;461.0353;481.05063;482.16577
0.1935;116850.555;76388.46;-139826.56;0;0;0;461.0353;481.05063;482.16577
0.194;117058.94;76195.05;-139836.62;0;0;0;461.0353;479.50516;482.16577
0.1945;117345.78;75871.26;-139920.38;0;0;0;461.0353;479.50516;482.16577
0.195;117498.56;75655.62;-140015.69;0;0;0;461.0353;479.50516;482.16577
0.1955;117635.98;75373.87;-140198.25;0;0;0;461.0353;479.50516;482.16577
0.196;117657.93;75236.29;-140330.97;0;0;0;459.98663;479.50516;482.16577
0.1965;117573.32;75134.7;-140516.58;0;0;0;459.98663;479.50516;482.16577
0.197;117441.586;75145.89;-140614.05;0;0;0;459.98663;479.50516;482.16577
0.1975;117146.91;75280.08;-140696.02;0;0;0;459.98663;479.50516;482.16577
0.198;116894.66;75437.7;-140698.2;0;0;0;459.98663;479.50516;482.16577
0.1985;116517.61;75764.53;-140637.75;0;0;0;459.98663;479.50516;482.16577
0.199;116281.766;76017.82;-140551.95;0;0;0;459.98663;479.50516;482.16577
0.1995;115956.59;76367.47;-140346.89;0;0;0;459.98663;479.50516;482.16577
0.2;115804.88;76570.64;-140197.27;0;0;0;459.98663;479.50516;482.16577
0.2005;115683.96;76785.96;-139980.4;0;0;0;459.98663;479.50516;482.16577
0.201;115677.27;76849.5;-139854.02;0;0;0;459.98663;479.50516;482.16577
0.2015;115760.26;76808.99;-139707.95;0;0;0;459.98663;479.50516;482.16577
0.202;115857.93;76696.87;-139645.81;0;0;0;459.98663;479.50516;482.16577
0.2025;116026.164;76433.03;-139611.7;0;0;0;459.98663;479.50516;482.16577
0.203;116130.24;76219.52;-139629.45;0;0;0;459.98663;479.50516;482.16577
0.2035;116246.16;75888.51;-139712.06;0;0;0;459.98663;479.50516;482.16577
0.204;116280.76;75684.555;-139795.36;0;0;0;459.98663;479.50516;482.16577
0.2045;116268;75436.95;-139936.1;0;0;0;459.98663;479.50516;481.12247
0.205;116212.33;75323.73;-140024.28;0;0;0;459.98663;479.50516;481.12247
0.2055;116069.21;75242.49;-140124.06;0;0;0;459.98663;479.50516;481.12247
0.206;115946.24;75246.76;-140155.84;0;0;0;459.98663;479.50516;481.12247
0.2065;115752.484;75325.73;-140146.45;0;0;0;459.98663;479.50516;481.12247
0.207;115637.63;75410.13;-140101.06;0;0;0;459.98663;479.50516;481.12247
0.2075;115508.57;75546.805;-139976.89;0;0;0;459.98663;479.50516;481.12247
0.208;115481.12;75621.24;-139866.19;0;0;0;459.98663;479.50516;481.12247
0.2085;115527.67;75674.02;-139682.12;0;0;0;459.98663;479.50516;481.12247
0.209;115619.92;75656.46;-139565.62;0;0;0;459.98663;479.50516;481.12247
0.2095;115840.72;75542.2;-139426.95;0;0;0;459.98663;479.50516;481.12247
0.21;116027.72;75410.17;-139372.06;0;0;0;459.98663;479.50516;481.12247
0.2105;116329.13;75143.95;-139362.94;0;0;0;459.98663;479.50516;481.12247
0.211;116522.55;74936.49;-139404.38;0;0;0;459.98663;479.50516;481.12247
0.2115;116764.266;74616.11;-139529.47;0;0;0;459.98663;478.95767;481.12247
0.212;116872.59;74420.02;-139644.89;0;0;0;459.98663;478.95767;481.12247
0.2125;116935.2;74191.195;-139841.39;0;0;0;459.98663;478.95767;481.12247
0.213;116901.96;74101.195;-139970.12;0;0;0;460.04477;478.95767;481.12247
0.2135;116733.17;74080.27;-140128.16;0;0;0;460.04477;478.95767;481.12247
0.214;116547.82;74145.01;-140194.02;0;0;0;460.04477;478.95767;481.12247
0.2145;116193.016;74348.305;-140214.6;0;0;0;460.04477;478.95767;481.12247
0.215;115925.836;74539.17;-140171.62;0;0;0;460.04477;478.95767;481.12247
0.2155;115535.266;74870.984;-140025.97;0;0;0;460.04477;478.95767;481.12247
0.216;115303.15;75096.79;-139883.3;0;0;0;460.04477;478.95767;481.12247
0.2165;115024.13;75397.37;-139624.25;0;0;0;460.04477;478.95767;481.12247
0.217;114893.86;75548.93;-139438.69;0;0;0;460.04477;478.95767;481.12247
0.2175;114790.266;75673.734;-139172.84;0;0;0;460.04477;478.95767;481.12247
0.218;114779.48;75680.06;-139021.5;0;0;0;460.04477;478.95767;481.12247
0.2185;114833.914;75576.08;-138857.27;0;0;0;460.04477;478.95767;481.12247
0.219;114901.53;75441.14;-138798.27;0;0;0;460.04477;478.95767;481.12247
0.2195;115021.21;75169.164;-138789.22;0;0;0;460.04477;478.95767;481.12247
0.22;115095.36;74963.08;-138831.38;0;0;0;460.04477;478.95767;481.12247
0.2205;115165.47;74657.89;-138947.86;0;0;0;460.04477;478.95767;481.12247
0.221;115175.32;74480.234;-139043.83;0;0;0;460.04477;478.95767;481.12247
0.2215;115118.32;74283.43;-139182.12;0;0;0;460.04477;478.95767;481.12247
0.222;115032.03;74209.38;-139254.88;0;0;0;460.04477;478.95767;480.70047
0.2225;114851.95;74188;-139317.84;0;0;0;460.04477;478.95767;480.70047
0.223;114726.72;74227.336;-139322.95;0;0;0;460.04477;478.95767;480.70047
0.2235;114552.82;74342.62;-139270.64;0;0;0;460.04477;478.95767;480.70047
0.224;114465.695;74436.54;-139197.67;0;0;0;460.04477;478.95767;480.70047
0.2245;114407.41;74562.95;-139044.55;0;0;0;460.04477;478.95767;480.70047
0.225;114428.2;74615.734;-138926.78;0;0;0;460.04477;478.95767;480.70047
0.2255;114550.49;74620.22;-138754.94;0;0;0;460.04477;478.95767;480.70047
0.226;114688.016;74565.6;-138659.9;0;0;0;460.04477;478.95767;480.70047
0.2265;114952.69;74397.7;-138569.58;0;0;0;460.04477;478.95767;480.70047
0.227;115149.195;74235.92;-138552.84;0;0;0;460.04477;478.95767;480.70047
0.2275;115440.58;73941.63;-138598.47;0;0;0;460.04477;478.95767;480.70047
0.228;115612.42;73729.836;-138673.22;0;0;0;460.04477;478.95767;480.70047
0.2285;115803.52;73427.41;-138837.12;0;0;0;460.04477;478.16275;480.70047
0.229;115870.23;73259.47;-138967.38;0;0;0;460.04477;478.16275;480.70047
0.2295;115855.78;73093.33;-139165.48;0;0;0;460.04477;478.16275;480.70047
0.23;115771.74;73053.984;-139281.62;0;0;0;460.04477;478.16275;480.70047
0.2305;115542.31;73111.51;-139404.25;0;0;0;459.66083;478.16275;480.70047
0.231;115333.164;73223.664;-139439.28;0;0;0;459.66083;478.16275;480.70047
0.2315;114962.97;73480.945;-139410.3;0;0;0;459.66083;478.16275;480.70047
0.232;114712.92;73691.99;-139336.44;0;0;0;459.66083;478.16275;480.70047
0.2325;114376.15;74025.73;-139154.84;0;0;0;459.66083;478.16275;480.70047
0.233;114187.53;74233.33;-138998.73;0;0;0;459.66083;478.16275;480.70047
0.2335;113987.36;74480.55;-138739.81;0;0;0;459.66083;478.16275;480.70047
0.234;113913.445;74583.445;-138569;0;0;0;459.66083;478.16275;480.70047
0.2345;113891.28;74625.92;-138345.97;0;0;0;459.66083;478.16275;480.70047
0.235;113927.484;74577.84;-138234.39;0;0;0;459.66083;478.16275;480.70047
0.2355;114034.086;74403.65;-138139.8;0;0;0;459.66083;478.16275;480.70047
0.236;114122.82;74234.516;-138128.95;0;0;0;459.66083;478.16275;480.70047
0.2365;114251.91;73936;-138186.47;0;0;0;459.66083;478.16275;480.70047
0.237;114319.85;73729.95;-138265.12;0;0;0;459.66083;478.16275;480.70047
0.2375;114370.41;73450.5;-138416.98;0;0;0;459.66083;478.16275;480.70047
0.238;114358.86;73303.78;-138522.02;0;0;0;459.66083;478.16275;480.70047
0.2385;114273.78;73165.086;-138655.5;0;0;0;459.66083;478.16275;480.70047
0.239;114181.44;73131.66;-138716.72;0;0;0;459.66083;478.16275;479.91873
0.2395;114016.46;73164.44;-138754.31;0;0;0;459.66083;478.16275;479.91873
0.24;113908.086;73229.93;-138739.6;0;0;0;459.66083;478.16275;479.91873
0.2405;113775.85;73361.76;-138659.28;0;0;0;459.66083;478.16275;479.91873
0.241;113733.37;73449.55;-138573;0;0;0;459.66083;478.16275;479.91873
0.2415;113752.586;73543.34;-138414.28;0;0;0;459.66083;478.16275;479.91873
0.242;113825.59;73562.71;-138304.5;0;0;0;459.66083;478.16275;479.91873
0.2425;114018.57;73508.36;-138162.14;0;0;0;459.66083;478.16275;479.91873
0.243;114190.25;73414.05;-138096.2;0;0;0;459.66083;478.16275;479.91873
0.2435;114482.93;73194.44;-138058.06;0;0;0;459.66083;478.16275;479.91873
0.244;114682.7;73007.664;-138078.27;0;0;0;459.66083;478.16275;479.91873
0.2445;114957.02;72696.18;-138176.47;0;0;0;459.66083;478.16275;479.91873
0.245;115104.98;72488.74;-138281.17;0;0;0;459.66083;478.16275;479.91873
0.2455;115242.64;72217.36;-138476.77;0;0;0;459.66083;477.3184;479.91873
0.246;115269.18;72084.94;-138616.33;0;0;0;459.66083;477.3184;479.91873
0.2465;115194.57;71987.586;-138808.3;0;0;0;459.66083;477.3184;479.91873
0.247;115072.76;71998.83;-138907.33;0;0;0;459.66083;477.3184;479.91873
0.2475;114803.766;72128.734;-138988.81;0;0;0;459.31247;477.3184;479.91873
0.248;114572.41;72280.8;-138990.1;0;0;0;459.31247;477.3184;479.91873
0.2485;114221.87;72591.21;-138925.97;0;0;0;459.31247;477.3184;479.91873
0.249;114009;72828.66;-138838.94;0;0;0;459.31247;477.3184;479.91873
0.2495;113728.65;73158.516;-138639.75;0;0;0;459.31247;477.3184;479.91873
0.25;113595.83;73348;-138494.94;0;0;0;459.31247;477.3184;479.91873
0.2505;113499.2;73545.164;-138287.22;0;0;0;459.31247;477.3184;479.91873
0.251;113500.48;73600.35;-138168.83;0;0;0;459.31247;477.3184;479.91873
0.2515;113588.06;73555.75;-138038.77;0;0;0;459.31247;477.3184;479.91873
0.252;113684.79;73446.75;-137990.11;0;0;0;459.31247;477.3184;479.91873
0.2525;113849.2;73194.15;-137979.14;0;0;0;459.31247;477.3184;479.91873
0.253;113950.734;72990.6;-138012.45;0;0;0;459.31247;477.3184;479.91873
0.2535;114062.72;72675.66;-138115.28;0;0;0;459.31247;477.3184;479.91873
0.254;114100.87;72481.77;-138208.72;0;0;0;459.31247;477.3184;479.91873
0.2545;114096.55;72245.914;-138359.61;0;0;0;459.31247;477.3184;479.91873
0.255;114051.48;72138.06;-138452.05;0;0;0;459.31247;477.3184;479.91873
0.2555;113930.25;72062.28;-138555.22;0;0;0;459.31247;477.3184;479.91873
0.256;113824.65;72069.16;-138590.73;0;0;0;459.31247;477.3184;479.91873
0.2565;113657.35;72151.08;-138584.75;0;0;0;459.31247;477.3184;479.52243
0.257;113559.586;72236.45;-138540.28;0;0;0;459.31247;477.3184;479.52243
0.2575;113466.74;72372.18;-138420.12;0;0;0;459.31247;477.3184;479.52243
0.258;113450.69;72444.55;-138314.31;0;0;0;459.31247;477.3184;479.52243
0.2585;113521.586;72493.22;-138141.84;0;0;0;459.31247;477.3184;479.52243
0.259;113627.05;72473.7;-138034.62;0;0;0;459.31247;477.3184;479.52243
0.2595;113854.83;72359.45;-137912.66;0;0;0;459.31247;477.3184;479.52243
0.26;114037.414;72229.68;-137869.88;0;0;0;459.31247;477.3184;479.52243
0.2605;114327.07;71970.24;-137875.75;0;0;0;459.31247;477.3184;479.52243
0.261;114511;71769.28;-137926.83;0;0;0;459.31247;477.3184;479.52243
0.2615;114738.83;71460.55;-138063.97;0;0;0;459.31247;477.3184;479.52243
0.262;114841.15;71272.61;-138184.62;0;0;0;459.31247;477.3184;479.52243
0.2625;114897.49;71055.18;-138383.4;0;0;0;459.31247;477.3184;479.52243
0.263;114864.23;70970.805;-138510.7;0;0;0;459.31247;477.2859;479.52243
0.2635;114710.43;70953.164;-138664.69;0;0;0;459.31247;477.2859;479.52243
0.264;114547.2;71016.33;-138727.92;0;0;0;459.31247;477.2859;479.52243
0.2645;114229.98;71212.46;-138746.27;0;0;0;459.8473;477.2859;479.52243
0.265;114000.17;71396.164;-138703.62;0;0;0;459.8473;477.2859;479.52243
0.2655;113646.61;71714.77;-138562.52;0;0;0;459.8473;477.2859;479.52243
0.266;113437.9;71930.67;-138426.34;0;0;0;459.8473;477.2859;479.52243
0.2665;113189.43;72215.76;-138183.27;0;0;0;459.8473;477.2859;479.52243
0.267;113082.53;72357.45;-138012.58;0;0;0;459.8473;477.2859;479.52243
0.2675;113011.66;72469.85;-137774.31;0;0;0;459.8473;477.2859;479.52243
0.268;113018.914;72470.36;-137643.86;0;0;0;459.8473;477.2859;479.52243
0.2685;113094.48;72362.12;-137512.73;0;0;0;459.8473;477.2859;479.52243
0.269;113172.86;72227.44;-137475.53;0;0;0;459.8473;477.2859;479.52243
0.2695;113304.055;71960.61;-137496.58;0;0;0;459.8473;477.2859;479.52243
0.27;113384.02;71760.836;-137556.3;0;0;0;459.8473;477.2859;479.52243
0.2705;113465.99;71468.15;-137694.03;0;0;0;459.8473;477.2859;479.52243
0.271;113481.92;71299.94;-137800.3;0;0;0;459.8473;477.2859;479.52243
0.2715;113439.305;71116.805;-137950.69;0;0;0;459.8473;477.2859;479.52243
0.272;113371.2;71049.984;-138030.69;0;0;0;459.8473;477.2859;479.52243
0.2725;113229.12;71034.18;-138101.94;0;0;0;459.8473;477.2859;479.52243
0.273;113121.164;71072.94;-138110.16;0;0;0;459.8473;477.2859;479.52243
0.2735;112976.34;71181.586;-138061.06;0;0;0;459.8473;477.2859;479.42535
0.274;112911.664;71268.71;-137991.53;0;0;0;459.8473;477.2859;479.42535
0.2745;112890.79;71384.5;-137848.7;0;0;0;459.8473;477.2859;479.42535
0.275;112933.86;71431.43;-137741.77;0;0;0;459.8473;477.2859;479.42535
0.2755;113085.46;71430.33;-137590.9;0;0;0;459.8473;477.2859;479.42535
0.276;113237.04;71374.05;-137512.12;0;0;0;459.8473;477.2859;479.42535
0.2765;113515.69;71206.65;-137447.7;0;0;0;459.8473;477.2859;479.42535
0.277;113717.41;71047.28;-137448.23;0;0;0;459.8473;477.2859;479.42535
0.2775;114010.63;70759.94;-137517.53;0;0;0;459.8473;477.2859;479.42535
0.278;114181.016;70554.625;-137605.55;0;0;0;459.8473;477.2859;479.42535
0.2785;114369.63;70262.99;-137784.55;0;0;0;459.8473;477.2859;479.42535
0.279;114436.77;70101.72;-137921.48;0;0;0;459.8473;477.2859;479.42535
0.2795;114434.555;69943.11;-138125.05;0;0;0;459.8473;477.2859;479.42535
0.28;114356.59;69906.6;-138242.42;0;0;0;459.8473;476.76093;479.42535
0.2805;114144.63;69964.68;-138364.86;0;0;0;459.8473;476.76093;479.42535
0.281;113951.36;70074.56;-138399.48;0;0;0;459.8473;476.76093;479.42535
0.2815;113630.4;70324.305;-138371.25;0;0;0;459.8473;476.76093;479.42535
0.282;113412.3;70527.75;-138299.67;0;0;0;459.72897;476.76093;479.42535
0.2825;113107.09;70847.3;-138125.33;0;0;0;459.72897;476.76093;479.42535
0.283;112940.914;71044.57;-137977.03;0;0;0;459.72897;476.76093;479.42535
0.2835;112775.73;71276.984;-137734.67;0;0;0;459.72897;476.76093;479.42535
0.284;112721.625;71371.52;-137578;0;0;0;459.72897;476.76093;479.42535
0.2845;112724.27;71405.04;-137380;0;0;0;459.72897;476.76093;479.42535
0.285;112772.84;71353.875;-137286.72;0;0;0;459.72897;476.76093;479.42535
0.2855;112892.3;71179.805;-137219.98;0;0;0;459.72897;476.76093;479.42535
0.286;112986.5;71013.89;-137226.81;0;0;0;459.72897;476.76093;479.42535
0.2865;113117.49;70724.664;-137307.31;0;0;0;459.72897;476.76093;479.42535
0.287;113187.64;70527.38;-137397.92;0;0;0;459.72897;476.76093;479.42535
0.2875;113241.32;70262.17;-137562.8;0;0;0;459.72897;476.76093;479.42535
0.288;113235.07;70123.74;-137672.81;0;0;0;459.72897;476.76093;479.42535
0.2885;113164.74;69993.99;-137809.55;0;0;0;459.72897;476.76093;479.42535
0.289;113086.44;69964.07;-137870.89;0;0;0;459.72897;476.76093;479.42535
0.2895;112948.17;69998.23;-137908.05;0;0;0;459.72897;476.76093;479.42535
