Time,L5.Constant Power L5_vab,L6.Constant Power L6_vab,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.IA,measurement4.Three-phase Meter4.POWER_S,measurement5.Three-phase Meter5.IA,measurement6.Three-phase Meter6.IA
0.516,-1303.79,-1118.4336,28575.445,16473.121,-6472.7617,528.731,504.59494,545.8698,-12.54472,14648.688,-12.32463,0.262144
0.5165,-1284.136,-1110.4336,28775.379,16495.287,-6140.1304,528.731,504.59494,545.8698,-13.173073,14627.072,-12.66844,-2.2387757
0.517,-1217.8691,-1060.9609,29168.018,16625.3,-5532.5493,528.731,504.59494,545.8698,-13.334805,14592.2705,-12.564345,-4.660751
0.5175,-1107.3805,-973.34546,29487.26,16768.262,-5062.5425,535.23627,504.59494,545.8698,-13.024196,14569.2705,-12.016042,-6.918446
0.518,-956.92444,-850.8441,30029.35,17044.738,-4287.3076,535.23627,504.59494,545.8698,-12.252267,14537.848,-11.042918,-8.932248
0.5185,-771.9087,-696.4302,30413.541,17254.947,-3746.2473,535.23627,504.59494,545.8698,-11.046324,14520.35,-9.679373,-10.631155
0.519,-559.0779,-517.8338,30986.232,17580.137,-2943.0322,535.23627,512.33936,545.8698,-9.449148,14500.771,-7.9735603,-11.955435
0.5195,-326.04556,-319.4045,31345.469,17786.732,-2438.8606,535.23627,512.33936,545.8698,-7.5172195,14492.68,-5.9858875,-12.858348
0.52,-81.54236,-110.874374,31821.422,18057.537,-1766.826,535.23627,512.33936,545.8698,-5.3190837,14487.558,-3.7865846,-13.308175
0.5205,165.83675,102.0308,32083.432,18201.883,-1388.8668,535.23627,512.33936,545.8698,-2.932477,14488.054,-1.4533855,-13.289034
0.521,407.04153,311.1652,32393.7,18356.14,-933.90295,535.23627,512.33936,545.8698,-0.44206583,14492.561,0.93128437,-12.801632
0.5215,633.45593,508.74966,32549.414,18418.709,-701.1068,535.23627,512.33936,545.8698,2.064076,14496.603,3.2829797,-11.8631525
0.522,836.7704,688.3921,32724.016,18464.23,-433.64493,535.23627,512.33936,550.85925,4.497048,14501.481,5.5186214,-10.5066805
0.5225,1009.8308,841.4061,32816.074,18473.01,-286.90393,535.23627,512.33936,550.85925,6.770809,14502.6455,7.559196,-8.780077
0.523,1146.3245,965.0531,32951.35,18473.87,-69.24407,535.23627,512.33936,550.85925,8.804755,14499.554,9.332585,-6.744118
0.5235,1241.4368,1053.3735,33061.086,18476.78,99.82951,535.23627,512.33936,550.85925,10.526796,14493.81,10.776004,-4.4705853
0.524,1291.8068,1103.3296,33288.695,18498.404,426.3172,535.23627,512.33936,550.85925,11.876011,14479.863,11.838474,-2.0396855
0.5245,1295.7443,1113.7771,33495.875,18529.191,707.24274,535.23627,512.33936,550.85925,12.804625,14467.649,12.482451,0.46307954
0.525,1253.1432,1083.4674,33900.773,18601.184,1233.6776,535.23627,512.33936,550.85925,13.279711,14446.811,12.685164,2.94937
0.5255,1165.582,1014.6207,34231.59,18662.842,1651.216,535.23627,512.33936,550.85925,13.284451,14432.291,12.43944,5.3317375
0.526,1036.4739,908.85297,34799.734,18762.893,2355.995,535.23627,512.33936,550.85925,12.818688,14412.259,11.753986,7.5261083
0.5265,870.3597,770.92865,35209.85,18823.723,2857.174,535.23627,512.33936,550.85925,11.898948,14401.263,10.653033,9.4553
0.527,673.5335,605.9587,35837.426,18886.064,3611.1033,535.23627,512.33936,550.85925,10.557761,14389.665,9.175458,11.051247
0.5275,452.8048,418.78653,36241.316,18897.473,4087.9683,535.23627,512.33936,550.85925,8.842713,14385.745,7.3735867,12.257781
0.528,216.43462,218.01231,36787.55,18856.428,4723.8467,535.23627,512.33936,550.85925,6.8144574,14385.033,5.3110924,13.032397
0.5285,-27.12315,8.965269,37094.6,18786.662,5076.392,535.23627,512.33936,550.85925,4.5449467,14387.558,3.060878,13.3478
0.529,-268.92535,-198.83813,37448.582,18620.504,5482.254,535.23627,512.33936,550.85925,2.1144488,14393.55,0.7025088,13.192933
0.5295,-500.645,-399.8158,37608.727,18474.234,5672.783,535.23627,512.33936,550.85925,-0.3906932,14397.634,-1.680607,12.573261
0.53,-713.79816,-585.12006,37742.934,18218.537,5856.9,535.23627,512.33936,550.85925,-2.882147,14400.998,-4.004316,11.510616
0.5305,-926.3978,-789.7383,37511.297,17285.426,6103.6055,535.23627,512.33936,550.85925,-4.2218914,14350.042,-4.953884,8.017683
0.531,-1099.62,-946.5179,37267.91,16000.258,6142.2793,535.23627,512.33936,550.85925,-5.9873843,14087.208,-6.527565,6.53816
0.5315,-1234.8855,-1074.1971,37003.598,15496.0,5860.6406,535.23627,512.33936,550.85925,-7.541642,13942.081,-7.871271,4.822965
0.532,-1326.9762,-1166.2687,36483.79,15260.413,4921.6123,535.23627,512.33936,550.85925,-8.829513,13757.048,-8.937606,2.933875
0.5325,-1372.7782,-1218.3137,36111.676,15317.36,4044.1235,535.23627,512.33936,550.85925,-9.805186,13649.809,-9.688971,0.9389426
0.533,-1370.937,-1227.2712,35579.945,15453.156,2624.8174,535.23627,512.33936,550.85925,-10.434019,13505.677,-10.098884,-1.0897251
0.5335,-1321.5796,-1191.7981,35242.54,15478.646,1755.4369,535.23627,512.33936,550.85925,-10.693636,13417.459,-10.152892,-3.0793943
0.534,-1226.3967,-1114.0527,34734.44,15396.447,680.1134,535.23627,512.33936,550.85925,-10.574826,13292.163,-9.849028,-4.958419
0.5345,-1088.4182,-996.18274,34390.785,15301.91,97.27189,535.23627,512.33936,550.85925,-10.081832,13211.612,-9.197982,-6.659199
0.535,-912.2334,-843.7806,33896.594,15171.908,-674.97064,533.85187,512.33936,550.85925,-9.232139,13093.969,-8.222653,-8.1207285
0.5355,-703.87537,-662.4238,33599.914,15106.308,-1166.0975,533.85187,512.33936,550.85925,-8.055812,13017.96,-6.957376,-9.2905445
0.536,-470.76215,-458.3818,33198.977,15016.73,-1868.9652,533.85187,514.67426,550.85925,-6.5945544,12909.184,-5.446698,-10.126518
0.5365,-221.2626,-239.64842,32936.28,14941.394,-2285.1885,533.85187,514.67426,550.85925,-4.899972,12841.419,-3.7439797,-10.598587
0.537,35.390015,-12.926636,32505.914,14785.943,-2791.3591,533.85187,514.67426,550.85925,-3.0321026,12748.219,-1.9092497,-10.689808
0.5375,290.11972,214.06358,32191.68,14659.488,-3059.1123,533.85187,514.67426,550.85925,-1.0568998,12691.952,-0.0072131925,-10.396833
0.538,533.3139,431.62262,31722.234,14461.693,-3424.5938,533.85187,514.67426,550.85925,0.9556241,12615.862,1.8950703,-9.730198
0.5385,756.51086,634.0494,31445.656,14339.408,-3686.0789,533.85187,514.67426,550.85925,2.934333,12569.947,3.7304053,-8.713735
0.539,951.65283,812.77795,31122.383,14182.886,-4123.7983,533.85187,514.67426,553.62897,4.8092155,12506.855,5.434126,-7.384125
0.5395,1112.0903,961.9457,30968.508,14094.928,-4419.0713,533.85187,514.67426,553.62897,6.513836,12467.976,6.9461756,-5.7891417
0.54,1232.1328,1076.0272,30811.078,13975.646,-4787.1533,533.85187,514.67426,553.62897,7.987918,12413.4795,8.213231,-3.986127
0.5405,1307.759,1150.8615,30745.73,13898.026,-4941.5366,533.85187,514.67426,553.62897,9.179225,12379.263,9.190656,-2.039812
0.541,1336.356,1184.3235,30709.03,13781.621,-5011.397,533.85187,514.67426,553.62897,10.045651,12330.538,9.843886,-0.020284517
0.5415,1317.0474,1175.0509,30733.816,13707.878,-4963.786,533.85187,514.67426,553.62897,10.556507,12299.518,10.1499405,1.9999382
0.542,1250.7639,1123.5334,30853.326,13613.6045,-4798.7393,533.85187,514.67426,553.62897,10.693754,12254.926,10.098029,3.9483147
0.5425,1139.8293,1032.0732,30981.459,13563.838,-4653.7725,533.85187,514.67426,553.62897,10.452547,12226.523,9.689984,5.754729
0.543,988.6074,904.21185,31216.025,13497.365,-4414.753,533.85187,514.67426,553.62897,9.84145,12185.943,8.940177,7.3542924
0.5435,802.5338,744.83527,31378.908,13443.138,-4251.3184,533.85187,514.67426,553.62897,8.882061,12160.341,7.875102,8.68957
0.544,588.73865,559.2388,31602.205,13315.58,-4015.6057,533.85187,514.67426,553.62897,7.608408,12124.11,6.5323257,9.712528
0.5445,354.79526,355.08215,31725.082,13186.243,-3876.7637,533.85187,514.67426,553.62897,6.0654817,12101.125,4.9592085,10.386441
0.545,109.60899,139.64714,31856.58,12920.891,-3718.6875,533.85187,514.67426,553.62897,4.3080096,12067.422,3.211264,10.687087
0.5455,-138.10298,-80.16087,31902.271,12704.192,-3654.8494,533.85187,514.67426,553.62897,2.3981297,12044.714,1.3500757,10.603599
0.546,-379.22394,-294.83917,31901.037,12340.944,-3614.0244,533.85187,514.67426,553.62897,0.40341663,12008.806,-0.5584784,10.139073
0.5465,-605.2334,-498.12274,31859.232,12085.8955,-3607.5789,533.85187,514.67426,553.62897,-1.6053337,11982.894,-2.447365,9.310186
0.547,-807.8749,-681.73193,31762.17,11702.83,-3589.3909,533.85187,514.67426,553.62897,-3.557323,11940.255,-4.249845,8.146792
0.5475,-980.071,-838.6752,31696.336,11458.485,-3546.179,533.85187,514.67426,553.62897,-5.3832607,11909.03,-5.902415,6.690643
0.548,-1115.5409,-964.9633,31638.162,11132.818,-3396.6973,533.85187,514.67426,553.62897,-7.018613,11858.125,-7.3466563,4.9940715
0.5485,-1209.5917,-1054.6045,31647.404,10959.624,-3223.7905,533.85187,514.67426,553.62897,-8.405428,11821.966,-8.531703,3.118158
0.549,-1258.9219,-1104.7155,31759.31,10791.884,-2837.5186,533.85187,514.67426,553.62897,-9.494674,11765.959,-9.415756,1.1302822
0.5495,-1261.756,-1114.7224,31907.676,10751.241,-2493.9,533.85187,514.67426,553.62897,-10.247818,11728.632,-9.967644,-0.8980838
0.55,-1218.248,-1083.058,32240.482,10799.973,-1858.9424,533.85187,514.67426,553.62897,-10.638188,11675.049,-10.167907,-2.8941188
0.5505,-1130.0215,-1011.9206,32527.617,10898.478,-1367.516,533.85187,514.67426,553.62897,-10.651992,11642.369,-10.0094795,-4.7860456
0.551,-1000.55505,-903.56506,33030.836,11120.906,-559.76154,533.85187,514.67426,553.62897,-10.288746,11600.395,-9.4979725,-6.505878
0.5515,-834.53864,-762.0737,33395.25,11300.255,1.4588668,533.85187,514.67426,553.62897,-9.561311,11578.177,-8.651435,-7.9918504
0.552,-638.1664,-592.7753,33947.562,11582.257,828.46423,531.9395,514.67426,553.62897,-8.49543,11554.6455,-7.4997387,-9.190438
0.5525,-418.49536,-402.22586,34295.92,11761.666,1340.567,531.9395,514.67426,553.62897,-7.128866,11545.523,-6.0834503,-10.058621
0.553,-183.65552,-196.58038,34752.574,11993.887,2005.8812,531.9395,510.484,553.62897,-5.5099454,11540.774,-4.452631,-10.565254
0.5535,57.97898,16.653416,34997.78,12113.49,2362.4995,531.9395,510.484,553.62897,-3.6960423,11542.472,-2.664746,-10.692104
0.554,297.50827,228.17094,35262.043,12229.114,2752.8567,531.9395,510.484,553.62897,-1.7512836,11550.293,-0.78286994,-10.434649
0.5545,526.5527,432.47357,35367.207,12262.077,2919.7664,531.9395,510.484,553.62897,0.25540254,11557.16,1.1266427,-9.802036
0.555,736.6681,621.22205,35434.49,12252.559,3050.6814,531.9395,510.484,553.62897,2.2530482,11567.115,2.996481,-8.81715
0.5555,920.4451,787.15967,35432.164,12216.102,3077.204,531.9395,510.484,553.62897,4.171006,11572.051,4.7605815,-7.515351
0.556,1071.198,925.53625,35393.133,12137.067,3065.078,531.9395,510.484,541.4911,5.941291,11574.802,6.356778,-5.9433985
0.5565,1183.6774,1030.3931,35363.39,12080.695,3047.4487,531.9395,510.484,541.4911,7.501348,11572.717,7.728791,-4.1578383
0.557,1253.8942,1098.5208,35350.734,12008.027,3049.2095,531.9395,510.484,541.4911,8.795881,11563.164,8.828255,-2.2228336
0.5575,1279.4557,1128.0854,35377.227,11973.979,3091.1292,531.9395,510.484,541.4911,9.779158,11552.732,9.61634,-0.20787582
0.558,1259.6024,1116.8384,35484.94,11947.124,3241.4578,531.9395,510.484,541.4911,10.416324,11532.204,10.065289,1.814494
0.5585,1195.1584,1066.2114,35605.293,11941.818,3406.7117,531.9395,510.484,541.4911,10.684874,11516.247,10.159287,3.7716694
0.559,1088.5435,978.47107,35854.574,11941.934,3744.3574,531.9395,510.484,541.4911,10.575299,11490.814,9.895026,5.5933247
0.5595,943.65375,855.7844,36057.45,11939.473,4014.1938,531.9395,510.484,541.4911,10.091502,11474.091,9.281832,7.213904
0.56,765.89734,703.5492,36392.34,11916.653,4449.607,531.9395,510.484,541.4911,9.250588,11451.021,8.341308,8.575242
0.5605,561.5841,527.00507,36617.945,11879.255,4737.1978,531.9395,510.484,541.4911,8.082367,11437.689,7.1066823,9.628448
0.561,338.32294,332.64764,36928.035,11775.132,5127.3477,531.9395,510.484,541.4911,6.6281447,11421.059,5.6214905,10.335584
0.5615,103.91812,127.433395,37099.504,11667.781,5342.544,531.9395,510.484,541.4911,4.9394665,11412.078,3.938108,10.67125
0.562,-132.89435,-81.29514,37283.977,11447.04,5578.3604,531.9395,510.484,541.4911,3.0760639,11400.812,2.1158655,10.62346
0.5625,-364.01865,-286.20813,37350.812,11263.861,5674.8975,531.9395,510.484,541.4911,1.1038282,11393.829,0.21912323,10.193889
0.563,-581.0001,-479.4613,37368.32,10951.458,5738.038,531.9395,510.484,541.4911,-0.9072219,11382.299,-1.6851538,9.398025
0.5635,-776.31006,-654.9138,37330.668,10731.707,5736.712,531.9395,510.484,541.4911,-2.8862479,11372.74,-3.530032,8.264373
0.564,-942.93225,-806.14496,37230.8,10411.189,5697.553,531.9395,510.484,541.4911,-4.7629833,11354.258,-5.2503314,6.8337226
0.5645,-1075.114,-928.1006,37151.766,10218.813,5666.585,531.9395,510.484,541.4911,-6.4711494,11338.466,-6.785449,5.1575584
0.565,-1168.1696,-1015.51056,37045.52,9985.339,5649.4614,531.9395,510.484,541.4911,-7.950169,11309.223,-8.081139,3.2960863
0.5655,-1218.9906,-1066.816,36998.062,9876.755,5677.548,531.9395,510.484,541.4911,-9.147789,11286.251,-9.091785,1.3161263
0.566,-1225.9541,-1079.3452,36981.223,9795.653,5802.936,531.9395,510.484,541.4911,-10.021638,11247.901,-9.781745,-0.7109207
0.5665,-1188.9054,-1053.072,37012.43,9798.318,5946.8687,531.9395,510.484,541.4911,-10.5407715,11220.488,-10.126707,-2.7124913
0.567,-1109.4124,-989.6021,37124.727,9881.908,6247.0854,531.9395,510.484,541.4911,-10.686844,11178.901,-10.114507,-4.616598
0.5675,-990.3532,-890.13824,37238.477,9981.831,6492.01,531.9395,510.484,541.4911,-10.454702,11152.119,-9.745587,-6.35471
0.568,-836.30475,-759.70074,37448.258,10176.367,6898.0776,531.9395,510.484,541.4911,-9.852555,11115.2295,-9.032976,-7.864389
0.5685,-652.5848,-602.7678,37598.895,10320.522,7175.8345,531.9395,510.484,541.4911,-8.901762,11093.649,-8.001809,-9.091424
0.569,-446.1927,-423.87823,37813.35,10531.733,7568.2236,512.33215,510.484,541.4911,-7.635967,11067.011,-6.6884704,-9.991682
0.5695,-224.30931,-231.06691,37933.0,10655.353,7794.545,512.33215,510.484,541.4911,-6.099927,11053.101,-5.1392126,-10.532843
0.57,4.882359,-30.760931,38054.98,10797.833,8056.388,512.33215,510.484,541.4911,-4.3480964,11037.207,-3.408796,-10.695455
0.5705,233.46399,170.83415,38090.44,10858.455,8171.478,512.33215,491.03494,541.4911,-2.442373,11029.313,-1.5581927,-10.473602
0.571,453.09332,364.95148,38075.195,10895.79,8253.896,512.33215,491.03494,541.4911,-0.4503178,11019.688,0.34731507,-9.875354
0.5715,656.09033,546.3013,38025.74,10888.149,8255.22,512.33215,491.03494,541.4911,1.5577039,11013.625,2.2406025,-8.922163
0.572,835.2042,707.0781,37910.52,10839.886,8202.016,512.33215,491.03494,541.4911,3.510493,11003.072,4.054771,-7.6483493
0.5725,984.2649,842.5372,37819.023,10792.965,8149.2007,512.33215,491.03494,541.4911,5.3390346,10994.224,5.725928,-6.0996103
0.573,1097.9563,948.01746,37693.953,10718.819,8079.343,512.33215,491.03494,519.1763,6.9786353,10977.326,7.195125,-4.331653
0.5735,1172.3663,1019.37366,37633.89,10675.937,8057.963,512.33215,491.03494,519.1763,8.37122,10963.393,8.410573,-2.4079607
0.574,1205.0165,1054.3667,37604.2,10631.669,8089.9683,512.33215,491.03494,519.1763,9.467574,10938.917,9.329431,-0.39777654
0.5745,1194.8317,1051.9395,37634.027,10617.977,8163.983,512.33215,491.03494,519.1763,10.228855,10920.843,9.919256,1.6267292
0.575,1142.3999,1012.772,37756.906,10619.622,8359.401,512.33215,491.03494,519.1763,10.628165,10892.56,10.159288,3.592829
0.5755,1049.7013,937.1904,37886.21,10630.892,8541.241,512.33215,491.03494,519.1763,10.651385,10873.917,10.0410795,5.4297605
0.576,920.14197,828.9543,38134.684,10649.501,8870.086,512.33215,491.03494,519.1763,10.297701,10848.058,9.568807,7.0715823
0.5765,758.4211,692.04663,38322.38,10652.896,9108.61,512.33215,491.03494,519.1763,9.579621,10832.94,8.7590885,8.459331
0.577,570.47284,530.64136,38608.1,10626.599,9458.764,512.33215,491.03494,519.1763,8.5226145,10814.487,7.64055,9.543014
0.5775,362.943,351.80103,38783.61,10579.1455,9665.892,512.33215,491.03494,519.1763,7.164025,10805.111,6.2526264,10.283735
0.578,143.37689,160.81703,38996.336,10452.75,9906.688,512.33215,491.03494,519.1763,5.5520267,10795.069,4.644281,10.654921
0.5785,-80.49907,-35.59008,39091.05,10329.543,10008.101,512.33215,491.03494,519.1763,3.7436187,10790.393,2.8722293,10.643204
0.579,-300.623,-228.76115,39146.55,10090.049,10063.718,512.33215,491.03494,519.1763,1.8027693,10784.882,0.9989129,10.2490225
0.5795,-509.37366,-413.98438,39125.914,9900.539,10039.337,512.33215,491.03494,519.1763,-0.2016428,10781.122,-0.9093989,9.486443
0.58,-699.34406,-583.94476,39013.55,9591.024,9925.754,512.33215,491.03494,519.1763,-2.19901,10773.214,-2.78567,8.382983
0.5805,-885.25354,-768.7642,38772.055,8754.597,9850.275,512.33215,491.03494,519.1763,-3.301814,10719.288,-3.6598706,5.573321
0.581,-1034.9653,-907.79333,38317.832,7665.5957,9541.478,512.33215,491.03494,519.1763,-4.725677,10512.745,-4.959559,4.239922
0.5815,-1149.3846,-1019.09595,37961.527,7190.155,9129.249,512.33215,491.03494,519.1763,-5.982453,10396.381,-6.0839157,2.7524862
0.582,-1224.1859,-1096.224,37362.51,6856.023,8165.436,512.33215,491.03494,519.1763,-7.0275025,10245.274,-6.9930887,1.164999
0.5825,-1256.8357,-1135.8364,36957.133,6795.63,7358.8345,512.33215,491.03494,519.1763,-7.8236485,10156.35,-7.6549077,-0.46488616
0.583,-1246.3396,-1136.0273,36378.844,6756.78,6096.0547,512.33215,491.03494,519.1763,-8.342559,10035.738,-8.0459585,-2.0782247
0.5835,-1193.025,-1095.61,36012.938,6691.359,5321.193,512.33215,491.03494,519.1763,-8.565747,9961.722,-8.152403,-3.616476
0.584,-1098.7676,-1017.4322,35473.168,6509.0464,4337.697,512.33215,491.03494,519.1763,-8.485294,9857.245,-7.970448,-5.023993
0.5845,-966.483,-903.6887,35113.31,6358.64,3786.4292,512.33215,491.03494,519.1763,-8.104079,9790.929,-7.5064898,-6.249729
0.585,-800.79614,-758.6272,34585.59,6143.3887,3038.9944,512.33215,491.03494,519.1763,-7.435642,9695.708,-6.7769117,-7.24946
0.5855,-607.24255,-587.7589,34251.605,6019.383,2555.9329,512.33215,491.03494,519.1763,-6.503674,9635.067,-5.807457,-7.9870276
0.586,-392.80002,-397.3922,33772.1,5849.0874,1841.6292,512.33215,491.03494,519.1763,-5.341279,9549.588,-4.6324925,-8.435655
0.5865,-164.876,-193.623,33450.26,5730.2163,1388.5132,495.87265,491.03494,519.1763,-3.98961,9496.756,-3.293574,-8.579159
0.587,68.06268,15.751365,32936.176,5527.104,769.4732,495.87265,491.03494,519.1763,-2.4965796,9424.367,-1.8381242,-8.412332
0.5875,298.00568,224.38452,32569.727,5376.8003,394.02753,495.87265,491.03494,519.1763,-0.9150353,9380.755,-0.31765324,-7.941023
0.588,516.5196,424.17297,32013.408,5144.301,-149.78531,495.87265,478.62228,519.1763,0.6988667,9321.632,1.2139871,-7.182402
0.5885,716.179,608.8765,31663.982,4994.539,-523.04236,495.87265,478.62228,519.1763,2.2879817,9285.84,2.7026026,-6.163867
0.589,889.84845,771.9694,31205.295,4788.3687,-1108.2775,495.87265,478.62228,519.1763,3.7959483,9236.515,4.095491,-4.9222236
0.5895,1031.6283,907.213,30948.623,4663.9917,-1496.5212,495.87265,478.62228,519.1763,5.169358,9206.009,5.343376,-3.502446
0.59,1136.5499,1009.5199,30629.3,4492.1416,-2019.212,495.87265,478.62228,519.1763,6.359413,9163.15,6.4020834,-1.9559195
0.5905,1201.105,1076.2712,30454.748,4383.8755,-2297.695,495.87265,478.62228,508.7965,7.323979,9136.223,7.2341585,-0.33857107
0.591,1223.1111,1105.2239,30251.209,4228.4136,-2589.2146,495.87265,478.62228,508.7965,8.028848,9098.07,7.810144,1.2910943
0.5915,1201.8981,1094.4921,30158.895,4130.774,-2707.288,495.87265,478.62228,508.7965,8.449057,9073.919,8.109661,2.8740408
0.592,1138.3857,1045.4305,30088.084,3998.027,-2802.882,495.87265,478.62228,508.7965,8.569715,9039.855,8.12211,4.353019
0.5925,1034.8776,959.7424,30080.805,3919.0105,-2834.392,495.87265,478.62228,508.7965,8.386554,9018.362,7.8470435,5.6745315
0.593,895.22217,840.35626,30106.99,3805.352,-2862.5469,495.87265,478.62228,508.7965,7.906089,8988.339,7.2942214,6.7907877
0.5935,724.3829,692.0422,30132.385,3720.9934,-2880.2905,495.87265,478.62228,508.7965,7.1453595,8969.842,6.483213,7.6613517
0.594,528.7158,519.9949,30156.158,3557.3308,-2920.4958,495.87265,478.62228,508.7965,6.1313195,8944.23,5.442747,8.254734
0.5945,315.11475,330.28214,30150.88,3412.4148,-2965.9138,495.87265,478.62228,508.7965,4.8999724,8928.374,4.2096577,8.549494
