Time,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.IA,measurement5.Three-phase Meter5.IA,measurement6.Three-phase Meter6.IA,measurement4.Three-phase Meter4.POWER_S,measurement5.Three-phase Meter5.POWER_S,measurement6.Three-phase Meter6.POWER_S
3.985,49553.992,86621.4,-41490.125,419.37814,428.4091,423.19174,-22.54704,-19.395174,-0.09286401,48028.984,30958.062,173.24736
3.9855,50681.43,87501.55,-40013.7,419.37814,428.4091,423.19174,-32.12213,-25.393606,-0.12121569,47916.805,31069.51,171.82559
3.986,51374.53,88094.58,-39168.406,419.37814,428.4091,423.19174,-40.55847,-30.493597,-0.14535831,47857.074,31142.822,170.99625
3.9865,52322.29,88970.95,-38103.3,419.37814,428.4091,423.19174,-47.556946,-34.514668,-0.16443701,47787.258,31248.246,169.91092
3.987,52887.57,89518.67,-37494.887,419.37814,428.4091,423.19174,-52.86944,-37.314857,-0.17773078,47752.195,31313.979,169.28403
3.9875,53623.31,90239.58,-36683.906,419.37814,428.4091,423.19174,-56.307602,-38.795002,-0.18475518,47713.348,31404.693,168.46661
3.988,54035.766,90644.2,-36200.277,419.37814,428.4091,423.19174,-57.749363,-38.90275,-0.18523423,47693.918,31460.395,167.98697
3.9885,54542.48,91142.1,-35583.2,419.37814,428.4091,423.19174,-57.143734,-37.634354,-0.17915344,47668.69,31538.484,167.33372
3.989,54812.793,91411.55,-35262.355,419.37814,428.4091,423.19174,-54.512188,-35.034588,-0.16674545,47652.227,31587.902,166.92798
3.9895,55120.723,91731,-34932.48,419.37814,428.4091,423.19174,-49.948055,-31.195442,-0.14847247,47625.574,31658.355,166.34909
3.99,55262.2,91885.12,-34805.668,419.37814,428.4091,423.19174,-43.613167,-26.252699,-0.12499461,47606.934,31702.406,165.98256
3.9905,55379.086,92021.76,-34720.355,419.37814,428.4091,423.19174,-35.732098,-20.38141,-0.09715861,47578.344,31762.525,165.46677
3.991,55393.83,92047.27,-34711.242,419.37814,428.4091,423.19174,-26.58421,-13.7889,-0.06592857,47559.535,31797.398,165.1439
3.9915,55348.55,92003.04,-34744.402,419.37814,428.4091,423.19174,-16.493574,-6.708577,-0.032374658,47532.117,31841.045,164.69113
3.992,55294.715,91938.34,-34790.78,419.37814,428.4091,423.19174,-5.818449,0.6088417,0.002333997,47512.5,31864.125,164.40582
3.9925,55209.203,91830.945,-34884,419.37814,428.4091,408.9016,5.0629935,7.9049706,0.036991682,47481.57,31889.865,163.99472
3.993,55175.137,91776.59,-34948.684,419.37814,428.4091,408.9016,15.764995,14.92147,0.07038569,47460.258,31901.951,163.73349
3.9935,55183.188,91758.2,-35014.156,403.48035,428.4091,408.9016,25.908125,21.4101,0.10134713,47427.816,31914.578,163.36736
3.994,55235.65,91798.17,-35013.758,403.48035,428.4091,408.9016,35.13279,27.14118,0.12877272,47408.9,31921.273,163.1502
3.9945,55397.75,91941.945,-34920.637,403.48035,428.4091,408.9016,43.111973,31.912346,0.15168968,47389.324,31933.025,162.88603
3.995,55562.434,92093.195,-34796.04,403.48035,428.4091,408.9016,49.562748,35.5546,0.1693018,47385.23,31944.852,162.76465
3.9955,55878.2,92389.07,-34544.055,403.48035,428.4091,408.9016,54.256504,37.939102,0.18098313,47396.74,31973.652,162.68315
3.996,56118.105,92622.48,-34362.99,403.48035,428.4091,408.9016,57.026604,38.981483,0.18632548,47419.125,32002.766,162.70543
3.9965,56476.098,92992.836,-34137.992,403.48035,428.4091,408.9016,57.775005,38.644924,0.18514596,47477.81,32064.21,162.86447
3.997,56683.84,93228.016,-34058.17,403.48035,428.4091,408.9016,56.47517,36.94128,0.17748953,47533.91,32117.48,163.05557
3.9975,56888.11,93509.05,-34103.652,403.48035,428.4091,408.9016,53.1732,33.930935,0.16362447,47642.65,32214.271,163.46259
3.998,56920.773,93612.84,-34273.266,403.48035,428.4091,408.9016,47.98612,29.720179,0.14404812,47729.367,32287.754,163.80316
3.9985,56772.074,93594.766,-34770.27,403.48035,409.71948,408.9016,41.09786,24.458054,0.11943728,47874.78,32406.037,164.38968
3.999,56518.996,93443.47,-35272.867,403.48035,409.71948,408.9016,32.75234,18.330725,0.09065276,47976.613,32486.092,164.80357
3.9995,55894.1,92991.38,-36273.184,403.48035,409.71948,408.9016,23.245909,11.55517,0.058699388,48126.637,32600.318,165.41327
4,55319.5,92543.57,-37082.168,403.48035,409.71948,408.9016,12.91537,4.3706393,0.024691537,48218.7,32668.062,165.78429
4.0005,54254.13,91674.83,-38443.758,403.48035,409.71948,408.9016,2.1269553,-2.9681003,-0.010168764,48334.906,32750.38,166.23648
4.001,53438.832,90986.836,-39403.676,403.48035,409.71948,408.9016,-8.736246,-10.202219,-0.04466587,48393.43,32789.367,166.4504
4.0015,52128.785,89844.625,-40835.35,403.48035,409.71948,408.9016,-19.290318,-17.075203,-0.077579685,48447.875,32821.07,166.61691
4.002,51241.844,89048.266,-41733.336,403.48035,409.71948,408.9016,-29.160517,-23.344357,-0.107740715,48460.793,32824.17,166.61908
4.0025,49963.324,87866.26,-42921.957,403.48035,409.71948,408.9016,-37.997116,-28.787674,-0.13411158,48446.53,32804.14,166.4674
4.003,49184.15,87125.43,-43578.36,403.48035,409.71948,408.9016,-45.48633,-33.212574,-0.1557523,48417.73,32777.223,166.27702
4.0035,48172.625,86139.1,-44333.547,403.48035,409.71948,408.9016,-51.362938,-36.46242,-0.17190532,48352.273,32723.188,165.89365
4.004,47623.555,85587.555,-44684.26,403.48035,409.71948,408.9016,-55.41859,-38.422466,-0.1820006,48299.61,32682.469,165.59789
4.0045,46993.6,84938.54,-45004.2,403.48035,409.71948,408.9016,-57.50951,-39.02323,-0.18568017,48216.85,32622.143,165.14386
4.005,46694.79,84620.97,-45106.6,403.48035,409.71948,408.9016,-57.561558,-38.243484,-0.1828084,48164.977,32586.547,164.86151
4.0055,46397.723,84296.61,-45155.504,403.48035,409.71948,408.9016,-55.572876,-36.11088,-0.17348684,48100.5,32545.744,164.50902
4.006,46270.83,84156.625,-45161.36,403.48035,409.71948,408.9016,-51.61382,-32.700745,-0.15803514,48070.19,32529.287,164.33691
4.0065,46134.207,84017.125,-45199.645,403.48035,409.71948,408.9016,-45.825005,-28.13375,-0.13699725,48047.863,32521.926,164.18875
4.007,46046.64,83942.98,-45279.65,403.48035,409.71948,408.9016,-38.411537,-22.571657,-0.11111477,48047.496,32527.906,164.16324
4.0075,45869.953,83809.91,-45520.992,403.48035,409.71948,408.9016,-29.636265,-16.210865,-0.08129259,48067.055,32549.73,164.21835
4.008,45703.258,83686.4,-45771.15,403.48035,409.71948,408.9016,-19.810274,-9.276555,-0.04857992,48091.164,32570.045,164.30515
4.0085,45363.06,83428.15,-46269.934,403.48035,409.71948,408.9016,-9.281935,-2.0140483,-0.014120281,48134.062,32603.293,164.47606
4.009,45085.95,83203.05,-46667.3,403.48035,409.71948,408.9016,1.5755124,5.3194995,0.020861741,48164.867,32624.02,164.59665
4.0095,44609.15,82800.31,-47316.027,403.48035,409.71948,408.9016,12.377176,12.46514,0.055131596,48206.105,32648.406,164.75746
4.01,44281.168,82509.18,-47750.797,403.48035,409.71948,411.0263,22.740316,19.169819,0.08750132,48226.98,32658.285,164.83601
4.0105,43803.02,82074.945,-48349.03,403.48035,409.71948,411.0263,32.296974,25.196356,0.1168176,48246.516,32662.627,164.8987
4.011,43524.676,81812.11,-48682.316,407.65146,409.71948,411.0263,40.708645,30.331402,0.14204238,48251.34,32659.246,164.90384
4.0115,43202.21,81497.68,-49048.184,407.65146,409.71948,411.0263,47.677116,34.393627,0.16228138,48249.332,32647.957,164.87108
4.012,43062.824,81354.33,-49193.566,407.65146,409.71948,411.0263,52.955322,37.23913,0.17681518,48244.574,32639.059,164.83568
4.0125,42975.99,81254.98,-49269.62,407.65146,409.71948,411.0263,56.356125,38.767212,0.18512675,48240.137,32629.162,164.79335
4.013,42995.195,81263.88,-49244.15,407.65146,409.71948,411.0263,57.758953,38.923916,0.18691212,48242.145,32628.182,164.79214
4.0135,43115.918,81374.1,-49144.598,407.65146,409.71948,411.0263,57.114014,37.703617,0.18210958,48260.176,32639.994,164.86055
4.014,43233.625,81492.78,-49075.07,407.65146,409.71948,411.0263,54.44421,35.149483,0.1708799,48284.77,32658.71,164.9665
4.0145,43416.332,81695.234,-49032.547,407.65146,409.71948,411.0263,49.8442,31.351992,0.15361357,48344.01,32704.39,165.22986
4.015,43512.184,81820.92,-49078.895,407.65146,409.71948,411.0263,43.477055,26.44526,0.13091524,48398.48,32746.031,165.47688
4.0155,43559.2,81941.5,-49303.29,407.65146,416.8926,411.0263,35.568523,20.602953,0.10359003,48499.363,32821.918,165.93764
4.016,43501.2,81952.02,-49570.715,407.65146,416.8926,411.0263,26.398966,14.031766,0.0725893,48577.188,32878.73,166.29272
4.0165,43259.793,81838.57,-50147.53,407.65146,416.8926,411.0263,16.293457,6.964381,0.038998123,48701.645,32967.24,166.86452
4.017,42992.562,81671.27,-50634.25,407.65146,416.8926,411.0263,5.610217,-0.34922948,0.003999841,48785.152,33024.42,167.24648
4.0175,42453.668,81289.35,-51471.29,407.65146,416.8926,411.0263,-5.2716236,-7.650932,-0.031186718,48902.957,33101.457,167.78455
4.018,42026.652,80961.28,-52065.83,407.65146,416.8926,411.0263,-15.966904,-14.682,-0.06531358,48972,33144.184,168.09923
4.0185,41334.793,80398.11,-52944.355,407.65146,416.8926,411.0263,-26.096151,-21.193504,-0.09717205,49057.55,33192.914,168.4812
4.019,40869.79,80001.46,-53484.387,407.65146,416.8926,411.0263,-35.300255,-26.955515,-0.12563486,49101.164,33214.805,168.67012
4.0195,40217.6,79425.52,-54174.887,407.65146,416.8926,411.0263,-43.252895,-31.76395,-0.1496943,49147.023,33233.363,168.8591
4.02,39834.723,79079.59,-54537.54,407.65146,416.8926,411.0263,-49.67213,-35.4487,-0.16850626,49166.812,33238.23,168.9317
4.0205,39366.47,78655.625,-54926.29,407.65146,416.8926,411.0263,-54.3304,-37.879356,-0.18139434,49184.72,33239.242,168.9862
4.021,39131.95,78448.88,-55090.168,407.65146,416.8926,411.0263,-57.062557,-38.970078,-0.18791117,49193.43,33238.973,169.00633
4.0215,38892.406,78252.38,-55226.45,407.65146,416.8926,411.0263,-57.771603,-38.68217,-0.18781196,49208.37,33242.74,169.04576
4.022,38797.074,78188.44,-55271.84,407.65146,416.8926,411.0263,-56.432487,-37.0259,-0.18109342,49223.406,33250.73,169.09714
4.0225,38713.47,78156.984,-55331.67,407.65146,416.8926,411.0263,-53.09267,-34.059727,-0.16798347,49258.562,33274.227,169.2356
4.023,38673.133,78157.305,-55400.215,407.65146,416.8926,411.0263,-47.87058,-29.888622,-0.1489388,49292.09,33298.367,169.37686
4.0235,38588.117,78147.72,-55598.203,407.65146,416.8926,411.0263,-40.951324,-24.660147,-0.1246292,49355.32,33346.44,169.66165
4.024,38488.918,78109.38,-55816.234,407.65146,416.8926,411.0263,-32.580215,-18.559464,-0.09591113,49406.88,33384.62,169.89168
4.0245,38248.12,77976.14,-56285.45,407.65146,416.8926,411.0263,-23.053991,-11.801987,-0.06380035,49492.09,33446.777,170.27713
4.025,38020.18,77825.65,-56687.105,407.65146,416.8926,411.0263,-12.710148,-4.6269784,-0.029411085,49549.777,33488.004,170.54077
4.0255,37577.793,77503.96,-57389.043,407.65146,416.8926,411.0263,-1.9159509,2.7117472,0.006035699,49632.438,33544.035,170.91554
4.026,37238.613,77234.18,-57893.73,407.65146,416.8926,411.0263,8.946195,9.954336,0.041288357,49680.727,33574.668,171.13446
4.0265,36697.4,76781.73,-58643.383,407.65146,416.8926,411.0263,19.4912,16.845045,0.075103804,49737.52,33606.902,171.38866
4.027,36342.58,76471.086,-59101.8,407.65146,416.8926,418.59518,29.345201,23.139833,0.10628493,49763.875,33618.434,171.50117
4.0275,35878.53,76042.055,-59673.58,407.65146,416.8926,418.59518,38.158844,28.615847,0.1337316,49785.316,33621.562,171.58269
4.028,35639.867,75808.48,-59952.33,407.65146,416.8926,418.59518,45.619682,33.079704,0.15645173,49788.86,33616.055,171.58627
4.0285,35419.246,75570.484,-60194.504,416.3335,416.8926,418.59518,51.463318,36.373302,0.17365998,49782.812,33601.195,171.5397
4.029,35371.74,75500.67,-60237.824,416.3335,416.8926,418.59518,55.48222,38.38011,0.18473297,49775.76,33590.45,171.49489
4.0295,35441.375,75531.25,-60145.66,416.3335,416.8926,418.59518,57.534103,39.02914,0.18927377,49767.844,33579.32,171.44417
4.03,35396.26,75355.86,-59312.188,416.3335,416.8926,418.59518,57.83118,42.27454,0.16703102,49612.168,33329.445,170.4383
4.0305,35355.254,75227.586,-58369.727,416.3335,416.8926,418.59518,55.792732,39.969963,0.15763979,49450.67,33369.062,167.78601
4.031,35507.37,75370.875,-58016.56,416.3335,416.8926,418.59518,51.77762,36.252308,0.14272304,49398.035,33536.496,166.3692
4.0315,35925.504,75795.8,-57308.21,416.3335,416.8926,418.59518,45.928246,31.253042,0.12277459,49256.207,33716.05,164.14597
4.032,36345.945,76259.23,-56786.715,416.3335,416.8926,418.59518,38.45161,25.14886,0.09855054,49130.594,33804.945,162.64104
4.0325,37177.63,77175.2,-55967.312,416.3335,416.8926,418.59518,29.612812,18.155508,0.07098549,48921.766,33915.91,160.43304
4.033,37839.77,77856.21,-55365.098,416.3335,424.15176,418.59518,19.725037,10.520205,0.04115835,48781.934,33980.805,159.04718
4.0335,38926.062,78841.414,-54311.312,416.3335,424.15176,418.59518,9.13862,2.512883,0.010101026,48591.992,34072.797,157.16824
4.034,39667.348,79425.04,-53499.43,416.3335,424.15176,418.59518,-1.7704996,-5.582853,-0.021134436,48484.715,34132.062,156.06783
4.0345,40743.684,80192.16,-52177.848,416.3335,424.15176,418.59518,-12.617699,-13.481596,-0.051526826,48354.16,34221.07,154.6378
4.035,41416.33,80660.66,-51296.82,416.3335,424.15176,418.59518,-23.017832,-20.903534,-0.08009801,48285.2,34281.094,153.81471
4.0355,42344.363,81356.98,-50084.277,416.3335,424.15176,418.59518,-32.60252,-27.5862,-0.10586773,48203.69,34371.664,152.741
4.036,42914.117,81830.42,-49380.746,416.3335,424.15176,418.59518,-41.03217,-33.293262,-0.12796879,48161.438,34431.54,152.11732
4.0365,43700.348,82539.305,-48476.24,416.3335,424.15176,418.59518,-48.008095,-37.822945,-0.14560965,48113.24,34517.64,151.30428
4.037,44178.234,82991.21,-47943.316,416.3335,424.15176,418.59518,-53.282993,-41.015083,-0.1581332,48090.1,34571.73,150.83627
4.0375,44821.91,83605.05,-47204.992,416.3335,424.15176,418.59518,-56.67025,-42.756824,-0.16506894,48066.793,34647.562,150.23097
4.038,45197.547,83964.83,-46745.324,416.3335,424.15176,418.59518,-58.049686,-42.986584,-0.16614597,48056.926,34695.566,149.8807
4.0385,45688.723,84437.08,-46129.164,416.3335,424.15176,418.59518,-57.372414,-41.69624,-0.16133216,48047.07,34766.234,149.41472
4.039,45966.99,84713.06,-45790.13,416.3335,424.15176,418.59518,-54.662422,-38.931396,-0.15080641,48042.453,34813.53,149.13469
4.0395,46320.113,85071.82,-45414.22,416.3335,424.15176,418.59518,-50.015915,-34.789833,-0.13495877,48037.598,34885.566,148.753
4.04,46507.9,85270.445,-45252.36,416.3335,424.15176,418.59518,-43.597282,-29.417965,-0.114355005,48035.133,34934.01,148.52402
4.0405,46711.938,85491.91,-45122.098,416.3335,424.15176,418.59518,-35.634003,-23.005758,-0.08973528,48035.598,35004.164,148.22157
4.041,46793.438,85584.484,-45095.05,416.3335,424.15176,418.59518,-26.408213,-15.779975,-0.061958402,48039.043,35048.855,148.04677
4.0415,46846.32,85647.69,-45122.133,416.3335,424.15176,418.59518,-16.246777,-7.9961295,-0.031985417,48045.03,35108.67,147.82071
4.042,46847.574,85651.38,-45176.277,416.3335,424.15176,418.59518,-5.5099964,0.070508145,-0.000856806,48050.016,35144.19,147.68839
4.0425,46827.754,85633.91,-45295.297,416.3335,424.15176,418.59518,5.422304,8.134686,0.03035534,48055.863,35187.977,147.50713
4.043,46821.46,85629.625,-45379.87,416.3335,424.15176,418.59518,16.162592,15.911235,0.060540654,48058.703,35212.312,147.39404
4.0435,46852.77,85664.516,-45476.4,416.3335,424.15176,418.59518,26.3303,23.125149,0.088638626,48061.41,35241.242,147.23877
4.044,46917.652,85729.664,-45493.44,416.3335,424.15176,404.83456,35.565166,29.521328,0.1136594,48063.94,35257.742,147.14992
4.0445,47096.207,85902.88,-45421.016,416.3335,424.15176,404.83456,43.53982,34.87359,0.13471092,48072.586,35281.785,147.05505
4.045,47274.47,86070.14,-45302.902,416.3335,424.15176,404.83456,49.972126,38.992672,0.15104997,48084.76,35300.387,147.02808
4.0455,47619.06,86395.45,-45042.24,401.69092,424.15176,404.83456,54.63399,41.732903,0.16208772,48116.926,35338.23,147.0611
4.046,47881.906,86652.74,-44842.68,401.69092,424.15176,404.83456,57.360226,42.99736,0.1674402,48150.066,35372.906,147.14227
4.0465,48287.926,87074.29,-44560.918,401.69092,424.15176,404.83456,58.054234,42.74134,0.16692339,48221.3,35443.27,147.36453
4.047,48539.03,87354.95,-44428.203,401.69092,424.15176,404.83456,56.691425,40.97386,0.16055192,48284.227,35503.45,147.58392
4.0475,48832.855,87725.15,-44372.4,401.69092,424.15176,404.83456,53.32022,37.757423,0.14854972,48402.008,35612.11,148.01793
4.048,48944.99,87905.695,-44468.43,401.69092,424.15176,404.83456,48.059856,33.205788,0.13132615,48494.367,35695.67,148.36983
4.0485,48935.082,88027.52,-44848.96,401.69092,424.15176,404.83456,41.09675,27.479923,0.1095043,48648.4,35830.625,148.96904
4.049,48790.688,87985.11,-45274.152,401.69092,424.15176,404.83456,32.67762,20.782307,0.08384136,48757.926,35924.105,149.39594
4.0495,48340.242,87715.664,-46161.715,401.69092,424.15176,404.83456,23.101019,13.350034,0.05522848,48921.78,36059.344,150.0365
4.05,47885.676,87397.36,-46899.504,401.69092,414.71545,404.83456,12.705718,5.4451895,0.024674566,49024.363,36142.656,150.43819
4.0505,47000.05,86726.03,-48165.273,401.69092,414.71545,404.83456,1.8602684,-2.6515074,-0.006763056,49161.758,36247.78,150.96114
4.051,46305.098,86169.6,-49066.875,401.69092,414.71545,404.83456,-9.050525,-10.654622,-0.037950426,49236.207,36302.066,151.23553
4.0515,45172.86,85219.336,-50415.51,401.69092,414.71545,404.83456,-19.641268,-18.281221,-0.067797765,49316.555,36355.22,151.51218
4.052,44399.75,84546.72,-51258.098,401.69092,414.71545,404.83456,-29.536118,-25.26134,-0.09525977,49348.066,36371.605,151.59988
4.0525,43290.32,83548.18,-52358.82,401.69092,414.71545,404.83456,-38.384274,-31.348137,-0.11935864,49362.29,36369.71,151.58958
4.053,42621.98,82926.35,-52951.79,401.69092,414.71545,404.83456,-45.87275,-36.326366,-0.13925138,49352.32,36353.37,151.49939
4.0535,41778.64,82115.34,-53598.617,401.69092,414.71545,404.83456,-51.73599,-40.019974,-0.15422496,49315.26,36313.59,151.26991
4.054,41342.926,81678.85,-53868.887,401.69092,414.71545,404.83456,-55.766224,-42.298347,-0.16375178,49280.01,36281.277,151.07756
4.0545,40885.91,81199.83,-54053.633,401.69092,414.71545,404.83456,-57.82067,-43.080906,-0.16749528,49222.28,36232.89,150.7738
4.055,40705.18,80997.15,-54060.42,401.69092,414.71545,404.83456,-57.82656,-42.339977,-0.16531353,49186.03,36205.35,150.58658
4.0555,40581.367,80845.68,-53958.45,401.69092,414.71545,404.83456,-55.783688,-40.10174,-0.15727542,49143.816,36177.426,150.3653
4.056,40573.402,80824.87,-53860.918,401.69092,414.71545,404.83456,-51.76437,-36.44537,-0.14366232,49127.43,36170.14,150.27286
4.0565,40617.582,80866.13,-53748.61,401.69092,414.71545,404.83456,-45.91104,-31.50015,-0.124953516,49124.453,36178.17,150.23172
4.057,40653.6,80911.4,-53734.14,401.69092,414.71545,404.83456,-38.431046,-25.440958,-0.10180564,49137.27,36195.176,150.26984
4.0575,40661.773,80957.98,-53846.24,401.69092,414.71545,404.83456,-29.589685,-18.482058,-0.07503266,49175.203,36235.54,150.41258
4.058,40617.19,80952.84,-54017.273,401.69092,414.71545,404.83456,-19.699736,-10.8695345,-0.045569353,49210.098,36268.086,150.55269
4.0585,40460.11,80867.31,-54408.88,401.69092,414.71545,404.83456,-9.111768,-2.8725946,-0.014469623,49272.37,36320.742,150.7989
4.059,40295.02,80755.72,-54742.98,401.69092,414.71545,404.83456,1.799081,5.2259607,0.017160991,49315.17,36353.492,150.96875
4.0595,39977.22,80517.91,-55300.98,401.69092,414.71545,404.83456,12.646215,13.139753,0.048228934,49374.285,36395.742,151.2034
4.06,39737.84,80329.27,-55676.37,401.69092,414.71545,404.83456,23.045057,20.588913,0.077630624,49407.207,36415.805,151.3321
