Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement1.Three-phase Meter1.POWER_Q,measurement2.Three-phase Meter2.POWER_Q,measurement3.Three-phase Meter3.POWER_Q,measurement4.Three-phase Meter4.POWER_P,measurement5.Three-phase Meter5.POWER_P,measurement6.Three-phase Meter6.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_Q
13.433,1118.3114,1104.1973,1053.035,15.169449,30.849878,35.535973,32.757504,18.424366,-19.451342,61.242245,70.33403,-75.21976
13.433501,1118.3114,1104.1973,1053.035,16.006552,29.682354,35.379555,31.859926,17.568624,-17.876232,60.776855,69.78712,-74.79837
13.434,1118.3114,1104.1973,1053.035,16.539724,28.920982,35.26208,31.261362,17.003653,-16.853006,60.41642,69.36804,-74.45541
13.434499,1118.3114,1104.1973,1053.035,17.332996,27.786541,35.073875,30.34773,16.145792,-15.345247,59.811226,68.66657,-73.847916
13.435,1118.3114,1104.1973,1053.035,17.871866,27.025606,34.944645,29.721594,15.5584135,-14.348927,59.37202,68.1586,-73.38418
13.435501,1118.3114,1104.1973,1053.035,18.71489,25.865652,34.750404,28.751005,14.645315,-12.861392,58.674232,67.352554,-72.61604
13.436,1118.3114,1104.1973,1053.035,19.306822,25.076067,34.622585,28.081656,14.013549,-11.870087,58.19307,66.796234,-72.06124
13.4365,785.9299,1104.1973,1053.035,20.24408,23.865345,34.435703,27.048695,13.033351,-10.380891,57.459557,65.94956,-71.17683
13.437,785.9299,1104.1973,1053.035,20.897804,23.043652,34.315277,26.345163,12.362252,-9.388227,56.969997,65.385185,-70.56321
13.437501,785.9299,1104.1973,1053.035,21.908636,21.798306,34.140434,25.276726,11.339377,-7.9008408,56.241604,64.54792,-69.61697
13.438,785.9299,732.71643,1053.035,22.593702,20.96645,34.026554,24.562279,10.653129,-6.9180717,55.76242,63.999054,-68.972664
13.4385,785.9299,732.71643,1053.035,23.622133,19.727886,33.856205,23.494205,9.62813,-5.4621177,55.052124,63.189697,-67.989105
13.439,785.9299,732.71643,1053.035,24.300787,18.914967,33.740494,22.78932,8.952926,-4.511276,54.58213,62.657585,-67.323006
13.439499,785.9299,732.71643,1053.035,25.299412,17.722784,33.559834,21.747469,7.9581323,-3.1174862,53.877655,61.863728,-66.30955
13.44,785.9299,732.71643,1053.035,25.950613,16.949137,33.43321,21.063768,7.307956,-2.214233,53.405014,61.33334,-65.615715
13.440501,785.9299,732.71643,732.9497,26.908035,15.821711,33.233257,20.049713,6.3503246,-0.8987112,52.684624,60.528534,-64.55509
13.441,785.9299,732.71643,732.9497,27.538086,15.090845,33.093895,19.379326,5.7204366,-0.04602332,52.19447,59.983307,-63.82668
13.441499,785.9299,732.71643,732.9497,28.483683,14.018866,32.878624,18.37531,4.780376,1.19774,51.445614,59.149666,-62.702606
13.442,785.9299,732.71643,732.9497,29.123116,13.316162,32.733288,17.702885,4.151457,2.008619,50.93854,58.58427,-61.93241
13.442501,785.9299,732.71643,732.9497,30.110296,12.271431,32.517685,16.684044,3.1971655,3.202883,50.173965,57.727386,-60.74607
13.443,785.9299,732.71643,732.9497,30.793295,11.577561,32.379,15.996563,2.5511413,3.987165,49.665512,57.155773,-59.936237
13.4435,785.9299,732.71643,732.9497,31.859812,10.53609,32.18488,14.952463,1.565133,5.157089,48.914886,56.308067,-58.70414
13.444,785.9299,732.71643,732.9497,32.598602,9.84057,32.067986,14.249991,0.8982393,5.9284964,48.428024,55.75622,-57.87563
13.444499,785.9299,732.71643,732.9497,33.7407,8.798154,31.91528,13.194307,-0.11082871,7.082561,47.726353,54.958767,-56.632
13.445,785.9299,732.71643,732.9497,34.51721,8.10725,31.829666,12.495097,-0.78333616,7.84025,47.28081,54.452045,-55.807846
13.4455,785.9299,732.71643,732.9497,35.686527,7.086643,31.725399,11.464941,-1.7798696,8.962833,46.647682,53.73402,-54.590336
13.446,785.9299,732.71643,732.9497,36.457233,6.4227448,31.670876,10.796458,-2.4285178,9.695491,46.247673,53.283623,-53.794178
13.446499,785.9299,732.71643,732.9497,37.58023,5.4631705,31.607704,9.832238,-3.365677,10.752753,45.675766,52.64699,-52.623062
13.447,785.9299,732.71643,732.9497,38.29564,4.853593,31.575085,9.220054,-3.960224,11.430526,45.309395,52.244263,-51.862717
13.447501,785.9299,732.71643,732.9497,39.30392,3.9922214,31.535097,8.351832,-4.7988687,12.389318,44.771313,51.66212,-50.74179
13.448,785.9299,732.71643,732.9497,39.927578,3.4555554,31.511316,7.8070006,-5.320494,12.990284,44.414326,51.281654,-50.007816
13.448499,785.9299,732.71643,732.9497,40.787567,2.7077694,31.474747,7.038025,-6.0474105,13.825806,43.871506,50.710896,-48.917458
13.449,785.9299,732.71643,732.9497,41.31225,2.2457333,31.447124,6.5547476,-6.497525,14.338948,43.49994,50.324345,-48.195904
13.449501,785.9299,732.71643,732.9497,42.033928,1.6021409,31.397707,5.8671417,-7.128189,15.04493,42.92144,49.72698,-47.110336
13.45,785.9299,732.71643,732.9497,42.478004,1.2010038,31.358364,5.42891,-7.524257,15.475461,42.52134,49.314278,-46.38527
13.4505,785.9299,732.71643,732.9497,43.10077,0.6328675,31.289717,4.792991,-8.091437,16.066761,41.899372,48.672375,-45.28504
13.451,785.9299,732.71643,732.9497,43.493534,0.27107704,31.238323,4.3796687,-8.456857,16.428576,41.47236,48.23012,-44.54282
13.451499,785.9299,732.71643,732.9497,44.058548,-0.2524909,31.154404,3.76987,-8.993078,16.92921,40.818127,47.54993,-43.42047
13.452,785.9299,732.71643,732.9497,44.42233,-0.5917644,31.094612,3.3683686,-9.344703,17.238007,40.376286,47.089024,-42.66727
13.4525,785.9299,732.71643,732.9497,44.95101,-1.0868268,30.999666,2.775853,-9.865245,17.669266,39.71015,46.393208,-41.531933
13.453,546.68744,732.71643,732.9497,45.290768,-1.4072224,30.932856,2.3884118,-10.206314,17.934952,39.26652,45.929855,-40.77734
13.453499,546.68744,732.71643,732.9497,45.77473,-1.8695614,30.82677,1.8237385,-10.705149,18.30199,38.603603,45.240005,-39.65161
13.454,546.68744,732.71643,732.9497,46.076508,-2.1624875,30.751245,1.4604903,-11.026328,18.526237,38.163586,44.784477,-38.909595
13.454501,546.68744,446.62964,732.9497,46.488598,-2.5741847,30.62849,0.9388511,-11.486333,18.822607,37.504475,44.10707,-37.807255
13.455,546.68744,446.62964,732.9497,46.732224,-2.827343,30.538702,0.60824114,-11.776163,18.994326,37.063168,43.65741,-37.08388
13.4555,546.68744,446.62964,732.9497,47.046497,-3.1729927,30.38898,0.13898836,-12.183624,19.207027,36.3944,42.981197,-36.007668
13.456,546.68744,446.62964,732.9497,47.221874,-3.380742,30.277548,-0.1572949,-12.437154,19.316814,35.94114,42.52579,-35.29761
13.456501,546.68744,446.62964,519.86664,47.43822,-3.661372,30.091034,-0.5818866,-12.79323,19.43672,35.245056,41.830345,-34.242603
13.457,546.68744,446.62964,519.86664,47.55672,-3.8309276,29.95353,-0.85475546,-13.017524,19.484022,34.767803,41.355972,-33.53799
13.4575,546.68744,446.62964,519.86664,47.493473,-4.067773,29.649332,-1.1856395,-13.043071,19.543877,34.07144,40.574947,-32.483997
13.458,546.68744,446.62964,519.86664,47.05342,-4.2736936,29.18478,-1.2703309,-12.717804,19.406834,33.391148,39.734974,-31.515368
13.458499,546.68744,446.62964,519.86664,46.275154,-4.392797,28.507404,-1.2843176,-12.382019,19.049341,32.315178,38.496895,-30.171524
13.459,546.68744,446.62964,519.86664,45.56578,-4.318023,28.057022,-1.1796956,-12.052343,18.7663,31.64241,37.72055,-29.428905
13.459501,546.68744,446.62964,519.86664,44.262173,-3.996913,27.373428,-0.89239806,-11.450587,18.239023,30.632421,36.60228,-28.475454
13.46,546.68744,446.62964,519.86664,43.26507,-3.6706629,26.912071,-0.6437901,-11.003072,17.814531,29.935703,35.87566,-27.907524
13.460499,546.68744,446.62964,519.86664,41.644714,-3.082174,26.217014,-0.23543677,-10.299927,17.092588,28.846916,34.794727,-27.103409
13.461,546.68744,446.62964,519.86664,40.524624,-2.6650946,25.75613,0.03885369,-9.8307705,16.573067,28.100702,34.070206,-26.587856
13.461501,546.68744,446.62964,519.86664,38.851307,-2.0525153,25.074408,0.43015662,-9.160999,15.771054,26.973537,32.969013,-25.833725
13.462,546.68744,446.62964,519.86664,37.769783,-1.665741,24.62743,0.6705551,-8.754146,15.238678,26.228558,32.227516,-25.344172
13.4625,546.68744,446.62964,519.86664,36.234993,-1.1251785,23.966309,0.99155164,-8.221476,14.459061,25.135124,31.119904,-24.627274
13.463,546.68744,446.62964,519.86664,35.286522,-0.79457116,23.530373,1.1743386,-7.9205775,13.960861,24.428383,30.397436,-24.157852
13.463501,546.68744,446.62964,519.86664,33.99914,-0.35498667,22.885784,1.3953136,-7.5424404,13.255953,23.411745,29.359018,-23.46187
13.464,546.68744,446.62964,519.86664,33.239338,-0.107190475,22.4679,1.5068194,-7.329963,12.820258,22.77023,28.705833,-23.001276
13.4645,546.68744,446.62964,519.86664,32.24359,0.19278951,21.87461,1.6282326,-7.0537367,12.231225,21.87263,27.793133,-22.331217
13.465,546.68744,446.62964,519.86664,31.664642,0.35155085,21.511127,1.6865,-6.8891935,11.879397,21.32082,27.230751,-21.90218
13.465499,546.68744,446.62964,519.86664,30.885319,0.55239767,21.024607,1.7588006,-6.65982,11.406021,20.56251,26.455795,-21.302197
13.466,546.68744,446.62964,519.86664,30.400827,0.6781744,20.739882,1.8069347,-6.512391,11.118625,20.09962,25.983076,-20.93723
13.466501,546.68744,446.62964,519.86664,29.690699,0.87941027,20.36379,1.893417,-6.289346,10.715237,19.458559,25.33481,-20.445423
13.467,546.68744,446.62964,519.86664,29.214012,1.0308079,20.138885,1.965356,-6.134092,10.4570055,19.059689,24.937998,-20.152985
13.467499,546.68744,446.62964,519.86664,28.477636,1.2908398,19.825733,2.097577,-5.883676,10.078301,18.493435,24.38417,-19.768686
13.468,546.68744,446.62964,519.86664,27.965815,1.4871483,19.625647,2.2027462,-5.7026744,9.826996,18.131327,24.034275,-19.543459
13.468501,546.68744,446.62964,519.86664,27.1583,1.8158983,19.327965,2.384288,-5.409383,9.445105,17.603914,23.524511,-19.250479
13.469,546.68744,446.62964,519.86664,26.590637,2.0562267,19.125734,2.5202227,-5.2015667,9.183488,17.25784,23.187511,-19.081553
13.4695,546.68744,446.62964,519.86664,25.696136,2.4437943,18.808935,2.7417011,-4.8769116,8.779033,16.73904,22.677345,-18.858435
13.47,546.68744,446.62964,519.86664,25.07587,2.7158017,18.585434,2.897784,-4.656272,8.498497,16.389368,22.33093,-18.72486
13.470499,348.2741,446.62964,519.86664,24.122097,3.1332984,18.229383,3.1355753,-4.3261194,8.061725,15.853541,21.799038,-18.536228
13.471,348.2741,446.62964,519.86664,23.479658,3.410911,17.978897,3.2912357,-4.110816,7.760034,15.486693,21.435923,-18.412895
13.4715,348.2741,446.62964,519.86664,22.52232,3.8133166,17.587542,3.5113637,-3.8019798,7.292219,14.923056,20.87923,-18.222502
13.472,348.2741,233.0752,519.86664,21.89753,4.0654597,17.319326,3.6446013,-3.6094687,6.9775915,14.540312,20.5013,-18.090029
13.472499,348.2741,233.0752,519.86664,20.997665,4.4099016,16.911701,3.8183293,-3.347172,6.5052843,13.960155,19.927752,-17.87598
13.473,348.2741,233.0752,519.86664,20.432642,4.61324,16.639494,3.914931,-3.1931405,6.1945596,13.573022,19.544024,-17.723003
13.473501,348.2741,233.0752,519.86664,19.65303,4.8745623,16.23607,4.028128,-2.9971862,5.7424045,12.997854,18.973526,-17.480806
13.474,348.2741,233.0752,519.86664,19.186014,5.018647,15.973761,4.082166,-2.8909886,5.4526825,12.622562,18.600874,-17.310005
13.474499,348.2741,233.0752,311.11996,18.572872,5.189974,15.596495,4.1317897,-2.7678244,5.0423546,12.080126,18.061985,-17.041515
13.475,348.2741,233.0752,311.11996,18.22367,5.275344,15.359502,4.1448607,-2.7081769,4.789473,11.736737,17.720465,-16.856794
13.475501,348.2741,233.0752,311.11996,17.786736,5.364326,15.031646,4.138707,-2.648256,4.4471006,11.256321,17.24124,-16.574553
13.476,348.2741,233.0752,311.11996,17.549175,5.4014564,14.834157,4.1208143,-2.624622,4.244286,10.962916,16.947227,-16.38672
13.4765,348.2741,233.0752,311.11996,17.262453,5.4329095,14.572768,4.0805964,-2.606321,3.9823124,10.567311,16.549313,-16.117643
13.477,348.2741,233.0752,311.11996,17.109385,5.4438925,14.422668,4.049951,-2.6012006,3.834945,10.334447,16.314533,-15.947961
13.477499,348.2741,233.0752,311.11996,16.919357,5.4573264,14.233945,4.007465,-2.5950112,3.6518152,10.031789,16.009748,-15.718146
13.478,348.2741,233.0752,311.11996,16.807507,5.4708047,14.131606,3.9862163,-2.586711,3.5512764,9.859654,15.8377495,-15.585217
13.4785,348.2741,233.0752,311.11996,16.64171,5.50871,14.010256,3.9728522,-2.5598032,3.432668,9.641756,15.623945,-15.41749
13.479,348.2741,233.0752,311.11996,16.52143,5.5511394,13.948202,3.9803364,-2.5277233,3.3681574,9.5201845,15.508139,-15.332119
13.479499,348.2741,233.0752,311.11996,16.308588,5.6481733,13.877617,4.0210576,-2.4523506,3.289426,9.36722,15.368151,-15.242947
13.48,348.2741,233.0752,311.11996,16.136314,5.7383947,13.84177,4.0698876,-2.38135,3.244206,9.280368,15.292933,-15.210171
13.480501,348.2741,233.0752,311.11996,15.821645,5.914569,13.797942,4.177049,-2.2413244,3.176776,9.165365,15.199283,-15.198875
13.481,348.2741,233.0752,311.11996,15.57034,6.059374,13.771527,4.2709126,-2.1253827,3.1337187,9.09365,15.144974,-15.21733
13.4815,348.2741,233.0752,311.11996,15.129061,6.3150263,13.730048,4.442242,-1.9187505,3.0587285,8.986267,15.067852,-15.276485
13.482,348.2741,233.0752,311.11996,14.792671,6.508514,13.698163,4.574732,-1.7609415,3.0011358,8.911465,15.015425,-15.33433
13.482501,348.2741,233.0752,311.11996,14.231886,6.8267016,13.640182,4.7958336,-1.4984609,2.9016745,8.789912,14.929037,-15.444837
13.483,348.2741,233.0752,311.11996,13.825041,7.0534024,13.59332,4.9551516,-1.3093935,2.8258018,8.701396,14.864098,-15.529447
13.4835,348.2741,233.0752,311.11996,13.175673,7.408035,13.509743,5.20644,-1.0109053,2.6975687,8.5561,14.752681,-15.666925
13.484,348.2741,233.0752,311.11996,12.724054,7.6499414,13.445405,5.3791714,-0.8054384,2.6044,8.450923,14.6688595,-15.76386
13.484499,348.2741,233.0752,311.11996,12.028663,8.014944,13.337531,5.6405716,-0.49331948,2.455155,8.281347,14.529341,-15.910998
13.485,348.2741,233.0752,311.11996,11.558749,8.256895,13.259401,5.8143215,-0.28517312,2.3502343,8.162151,14.428497,-16.010181
13.4855,348.2741,233.0752,311.11996,10.852979,8.6133175,13.135625,6.071527,0.023365982,2.1893015,7.9769487,14.268346,-16.15924
13.486,348.2741,233.0752,311.11996,10.385299,8.845128,13.050506,6.239596,0.22543429,2.0814488,7.851564,14.157717,-16.25725
13.486499,348.2741,233.0752,311.11996,9.692518,9.1833,12.921559,6.4866953,0.5217167,1.9215543,7.662388,13.9892645,-16.402567
13.487,348.2741,233.0752,311.11996,9.237726,9.402135,12.836098,6.6480494,0.7148049,1.817733,7.5372014,13.877094,-16.498432
13.487501,348.2741,233.0752,311.11996,8.566095,9.722224,12.710247,6.886241,0.9983911,1.6691897,7.3527546,13.711626,-16.639906
13.488,190.02185,233.0752,311.11996,8.124528,9.931121,12.628475,7.0431943,1.1843145,1.5721946,7.2328444,13.604172,-16.735619
13.4885,190.02185,233.0752,311.11996,7.468737,10.239475,12.509056,7.276674,1.4601737,1.434633,7.0581894,13.447988,-16.881374
13.489,190.02185,233.0752,311.11996,7.03449,10.4427185,12.431314,7.431661,1.642919,1.3476667,6.944526,13.34723,-16.980684
13.489501,190.02185,233.0752,311.11996,6.3860846,10.745142,12.316306,7.6638703,1.916377,1.2210584,6.7767806,13.200241,-17.130814
13.49,190.02185,128.52518,311.11996,5.955244,10.945229,12.239976,7.818372,2.0984092,1.1420808,6.666461,13.104463,-17.234428
13.4905,190.02185,128.52518,311.11996,5.3117285,11.242499,12.124765,8.048682,2.370709,1.0248864,6.502115,12.96246,-17.391582
13.491,190.02185,128.52518,311.11996,4.8856063,11.438408,12.047047,8.201023,2.5511363,0.94871515,6.392964,12.868437,-17.496761
13.491499,190.02185,128.52518,311.11996,4.254498,11.726563,11.928858,8.42613,2.8181343,0.83749723,6.2302437,12.727194,-17.652885
13.492,190.02185,128.52518,311.11996,3.8420465,11.913554,11.849413,8.572502,2.9924188,0.76580584,6.1222878,12.633174,-17.75498
13.492501,190.02185,128.52518,205.10162,3.2413893,12.184479,11.730533,8.784525,3.2456229,0.66254246,5.96254,12.492867,-17.902557
13.493,190.02185,128.52518,205.10162,2.8563902,12.357516,11.652681,8.919764,3.408019,0.59906036,5.8586216,12.4010935,-17.997318
13.493499,190.02185,128.52518,205.10162,2.3060632,12.604514,11.5405855,9.112012,3.640097,0.5127716,5.709035,12.268266,-18.13124
13.494,190.02185,128.52518,205.10162,1.9593167,12.760791,11.470817,9.233157,3.78723,0.4617387,5.6151175,12.184696,-18.216312
13.494501,190.02185,128.52518,205.10162,1.4715228,12.982688,11.376812,9.405154,3.9960217,0.39844602,5.4853015,12.069993,-18.338865
13.495,190.02185,128.52518,205.10162,1.1675854,13.123329,11.323053,9.5138035,4.128397,0.3666534,5.407974,12.002277,-18.416632
13.4955,190.02185,128.52518,205.10162,0.74181074,13.32612,11.258284,9.670629,4.3182354,0.33582607,5.307101,11.916809,-18.52961
13.496,190.02185,128.52518,205.10162,0.4755861,13.457558,11.226753,9.772186,4.440766,0.3274432,5.251348,11.871626,-18.603376
13.496501,190.02185,128.52518,205.10162,0.0966486,13.652652,11.1977415,9.922942,4.6217732,0.3352399,5.1853676,11.823001,-18.71264
13.497,190.02185,128.52518,205.10162,-0.14590001,13.783204,11.190461,10.024108,4.742666,0.35029513,5.1530085,11.803374,-18.787756
13.4975,190.02185,128.52518,205.10162,-0.5019024,13.983025,11.196276,10.179859,4.928018,0.39338452,5.1208396,11.792064,-18.905375
13.498,190.02185,128.52518,205.10162,-0.73812264,14.12035,11.210142,10.287636,5.0560403,0.43204427,5.1087766,11.7954645,-18.989342
13.498499,190.02185,128.52518,205.10162,-1.0968337,14.33458,11.243375,10.457471,5.257076,0.502628,5.1027584,11.814205,-19.121355
13.499,190.02185,128.52518,205.10162,-1.3418369,14.483315,11.272289,10.5767975,5.397882,0.558435,5.1056437,11.833785,-19.216795
13.499501,190.02185,128.52518,205.10162,-1.7217155,14.71521,11.322986,10.765197,5.619635,0.65102607,5.1169405,11.870616,-19.368486
13.5,190.02185,128.52518,205.10162,-1.9837726,14.875377,11.360231,10.896663,5.774288,0.7174382,5.127653,11.898726,-19.475138
13.500499,190.02185,128.52518,205.10162,-2.3885276,15.121587,11.419276,11.101489,6.014713,0.8225979,5.1471024,11.943327,-19.641544
13.501,190.02185,128.52518,205.10162,-2.6646008,15.28852,11.460181,11.241698,6.1794395,0.8964107,5.160946,11.973606,-19.754387
13.501501,190.02185,128.52518,205.10162,-3.085353,15.540771,11.523519,11.45582,6.4307203,1.0093603,5.1833386,12.018935,-19.928583
13.502,190.02185,128.52518,205.10162,-3.3676398,15.708866,11.567294,11.599767,6.599762,1.0879688,5.1990514,12.048931,-20.046518
13.5025,190.02185,128.52518,205.10162,-3.7913196,15.959285,11.636005,11.816141,6.8535805,1.2097061,5.224522,12.094321,-20.223969
13.503,190.02185,128.52518,205.10162,-4.071517,16.124567,11.684422,11.96055,7.0223894,1.293872,5.2427645,12.12543,-20.342123
13.503499,190.02185,128.52518,205.10162,-4.4858556,16.36943,11.761984,12.176525,7.274176,1.4251679,5.273924,12.1748495,-20.518179
13.504,190.02185,128.52518,205.10162,-4.7577524,16.531197,11.817474,12.32023,7.441176,1.5187101,5.2973843,12.210302,-20.632032
13.5045,190.02185,128.52518,205.10162,-5.159929,16.772741,11.906998,12.535938,7.6910133,1.6639826,5.337838,12.268494,-20.805723
13.505,190.02185,128.52518,205.10162,-5.4259734,16.933855,11.970827,12.680276,7.8578844,1.7661989,5.3692746,12.310792,-20.921177
13.505499,190.02185,128.52518,205.10162,-5.8249197,17.177553,12.071944,12.899015,8.109972,1.929126,5.4210687,12.379626,-21.095589
13.506,189.65485,128.52518,205.10162,-6.092781,17.342077,12.141956,13.047096,8.280064,2.0417905,5.4585133,12.428582,-21.212196
13.506501,189.65485,128.52518,205.10162,-6.5008116,17.593077,12.248588,13.273139,8.539345,2.2193327,5.51733,12.505163,-21.389965
13.507,189.65485,128.52518,205.10162,-6.778238,17.763405,12.31922,13.426343,8.715192,2.3394713,5.5569053,12.5570965,-21.510967
13.507499,189.65485,128.52518,205.10162,-7.613263,18.35746,12.475047,13.789626,9.317561,2.7884312,5.8241463,12.705963,-21.736938
13.508,189.65485,198.27019,205.10162,-8.442025,18.974245,12.52416,13.94722,9.742487,3.1811717,6.045216,12.720237,-21.608244
13.508501,189.65485,198.27019,205.10162,-9.509196,19.681528,12.506085,14.116653,10.027689,3.4461768,6.097919,12.611416,-21.400219
13.509,189.65485,198.27019,205.10162,-10.471803,20.282373,12.497587,14.351188,10.341484,3.6451118,6.132828,12.540106,-21.393156
13.5095,189.65485,198.27019,205.10162,-12.218523,21.307264,12.464478,14.828765,10.94846,3.9188468,6.1338425,12.403133,-21.529427
13.51,189.65485,198.27019,205.10162,-13.5405655,22.041723,12.414547,15.197154,11.41576,4.065111,6.083348,12.278934,-21.687876
13.510499,189.65485,198.27019,248.94254,-15.666105,23.173443,12.280701,15.776211,12.161699,4.217897,5.9261417,12.029332,-21.978184
13.511,189.65485,198.27019,248.94254,-17.117638,23.919397,12.149751,16.15783,12.661223,4.2783885,5.7726493,11.818468,-22.186264
13.5115,189.65485,198.27019,248.94254,-19.242548,24.97865,11.900759,16.6979,13.371559,4.320164,5.486918,11.44328,-22.49169
13.512,189.65485,198.27019,248.94254,-20.573435,25.622694,11.71088,17.02571,13.800585,4.3240876,5.2702303,11.164587,-22.678286
13.512499,189.65485,198.27019,248.94254,-22.38079,26.471884,11.411277,17.455013,14.359554,4.310154,4.926747,10.728456,-22.922638
13.513,189.65485,198.27019,248.94254,-23.439001,26.955156,11.212082,17.694489,14.673746,4.295836,4.6984973,10.440781,-23.05182
13.513501,189.65485,198.27019,248.94254,-24.789402,27.558123,10.92842,17.981258,15.064739,4.2873745,4.379311,10.036564,-23.184078
13.514,189.65485,198.27019,248.94254,-25.530998,27.883997,10.757593,18.127304,15.280312,4.2986975,4.1943035,9.79498,-23.22946
13.5145,189.65485,198.27019,248.94254,-26.421913,28.272783,10.545315,18.292444,15.553415,4.36473,3.9734364,9.4849415,-23.242405
13.515,189.65485,198.27019,248.94254,-26.889524,28.477047,10.44333,18.377775,15.712369,4.4448247,3.8677711,9.316246,-23.221436
13.515501,189.65485,198.27019,248.94254,-27.454214,28.727161,10.362592,18.48874,15.933581,4.621833,3.769556,9.120588,-23.162981
13.516,189.65485,198.27019,248.94254,-27.773306,28.873161,10.358352,18.561369,16.078878,4.774587,3.7396038,9.025749,-23.115488
13.5165,189.65485,198.27019,248.94254,-28.218893,29.086882,10.415641,18.680847,16.307,5.049268,3.734447,8.92799,-23.04542
13.517,189.65485,198.27019,248.94254,-28.51582,29.236952,10.484431,18.772331,16.47122,5.2549844,3.749594,8.884657,-23.00382
13.517499,189.65485,198.27019,248.94254,-28.982048,29.48271,10.609898,18.93072,16.740068,5.5884056,3.7869875,8.836561,-22.957167
13.518,189.65485,198.27019,248.94254,-29.315533,29.66057,10.696992,19.049997,16.933699,5.8200583,3.8142986,8.806851,-22.937483
13.5185,189.65485,198.27019,248.94254,-29.847807,29.94252,10.8199005,19.245558,17.238707,6.1711345,3.848636,8.752378,-22.928062
13.519,189.65485,198.27019,248.94254,-30.222643,30.134468,10.89261,19.382593,17.44631,6.4023247,3.8619385,8.704103,-22.930979
13.519499,189.65485,198.27019,248.94254,-30.799805,30.415274,10.983793,19.588696,17.75325,6.735233,3.862179,8.608816,-22.944561
13.52,189.65485,198.27019,248.94254,-31.18083,30.589005,11.031251,19.719967,17.948675,6.944463,3.8473444,8.529622,-22.952673
13.520501,189.65485,198.27019,248.94254,-31.717817,30.814417,11.082125,19.896597,18.218794,7.2343297,3.8047395,8.38971,-22.955551
13.521,189.65485,198.27019,248.94254,-32.036095,30.933346,11.104406,19.99471,18.378933,7.4125233,3.7652705,8.285442,-22.94436
13.5215,189.65485,198.27019,248.94254,-32.42965,31.054863,11.127654,20.106234,18.583382,7.6601844,3.6973379,8.119794,-22.897202
13.522,189.65485,198.27019,248.94254,-32.626175,31.094547,11.14231,20.154963,18.693901,7.814266,3.651553,8.008225,-22.844322
13.522501,189.65485,198.27019,248.94254,-32.81171,31.090631,11.173317,20.189804,18.820171,8.034974,3.5908194,7.8485847,-22.728642
13.523,189.65485,198.27019,248.94254,-32.860012,31.0477,11.204907,20.18863,18.879189,8.179586,3.5595958,7.7524753,-22.625324
13.5235,189.65485,198.27019,248.94254,-32.819523,30.929853,11.274304,20.15449,18.934229,8.397759,3.5335963,7.6313763,-22.43155
13.524,333.47937,198.27019,248.94254,-32.720413,30.82139,11.337358,20.113155,18.952053,8.54699,3.5334585,7.5694485,-22.27627
13.524499,333.47937,198.27019,248.94254,-32.473827,30.624622,11.45992,20.029863,18.957603,8.786296,3.5624473,7.5089183,-22.01191
13.525,333.47937,198.27019,248.94254,-32.252766,30.47772,11.561859,19.963818,18.95128,8.958275,3.603085,7.491159,-21.814974
13.525501,333.47937,198.27019,248.94254,-31.852491,30.244844,11.747463,19.855703,18.933975,9.232714,3.696369,7.498967,-21.493101
13.526,333.47937,358.00668,248.94254,-31.549187,30.087221,11.894046,19.781288,18.920889,9.429431,3.7799542,7.526662,-21.263552
13.526499,333.47937,358.00668,248.94254,-31.053112,29.855942,12.148867,19.671577,18.90536,9.746259,3.9357376,7.600666,-20.900002
13.527,333.47937,358.00668,248.94254,-30.702019,29.710016,12.34176,19.602438,18.900932,9.972506,4.0586634,7.6704335,-20.646112
13.527501,333.47937,358.00668,248.94254,-30.15649,29.510176,12.663954,19.507921,18.908375,10.332955,4.270105,7.802992,-20.257732
13.528,333.47937,358.00668,248.94254,-29.787275,29.393703,12.89935,19.453217,18.925615,10.586351,4.4263616,7.907772,-19.993107
13.5285,333.47937,358.00668,371.25665,-29.237463,29.249563,13.280599,19.386751,18.973967,10.986108,4.6822944,8.08532,-19.591354
13.529,333.47937,358.00668,371.25665,-28.881151,29.176554,13.551579,19.354778,19.02326,11.265791,4.8648148,8.214234,-19.322306
13.529501,333.47937,358.00668,371.25665,-28.374958,29.10503,13.978969,19.328882,19.125368,11.701944,5.1528573,8.417954,-18.921495
13.53,333.47937,358.00668,371.25665,-28.064062,29.084105,14.274601,19.32736,19.21316,12.003647,5.351632,8.557146,-18.657347
13.5305,333.47937,358.00668,371.25665,-27.649813,29.094152,14.727243,19.350649,19.37501,12.468499,5.6553164,8.764819,-18.270447
13.531,333.47937,358.00668,371.25665,-27.414711,29.128414,15.030311,19.3838,19.5026,12.787086,5.8579116,8.898777,-18.01936
13.531499,333.47937,358.00668,371.25665,-27.132814,29.219078,15.47842,19.459856,19.721535,13.272637,6.156357,9.086306,-17.654833
13.532,333.47937,358.00668,371.25665,-26.995615,29.303215,15.768187,19.52724,19.883844,13.596579,6.3481,9.198817,-17.425238
13.532501,333.47937,358.00668,371.25665,-26.867796,29.458511,16.182852,19.649616,20.146803,14.078059,6.619293,9.343356,-17.09923
