Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.309,469.8793,471.48807,485.84885
0.3095,469.8793,471.48807,485.84885
0.31,469.8793,471.48807,485.84885
0.3105,469.8793,471.48807,485.84885
0.311,469.8793,471.48807,485.84885
0.3115,469.8793,471.48807,485.84885
0.312,472.7268,471.48807,485.84885
0.3125,472.7268,471.48807,485.84885
0.313,472.7268,471.48807,485.84885
0.3135,472.7268,471.48807,485.84885
0.314,472.7268,471.48807,485.84885
0.3145,472.7268,471.48807,485.652
0.315,472.7268,471.48807,485.652
0.3155,472.7268,471.48807,485.652
0.316,472.7268,471.48807,485.652
0.3165,472.7268,471.48807,485.652
0.317,472.7268,471.48807,485.652
0.3175,472.7268,471.48807,485.652
0.318,472.7268,471.48807,485.652
0.3185,472.7268,471.48807,485.652
0.319,472.7268,471.48807,485.652
0.3195,472.7268,471.48807,485.652
0.32,472.7268,471.48807,485.652
0.3205,472.7268,471.48807,485.652
0.321,472.7268,471.48807,485.652
0.3215,472.7268,471.48807,485.652
0.322,472.7268,471.48807,485.652
0.3225,472.7268,471.48807,485.652
0.323,472.7268,466.24112,485.652
0.3235,472.7268,466.24112,485.652
0.324,472.7268,466.24112,485.652
0.3245,472.7268,466.24112,485.652
0.325,472.7268,466.24112,485.652
0.3255,472.7268,466.24112,485.652
0.326,472.7268,466.24112,485.652
0.3265,472.7268,466.24112,485.652
0.327,472.7268,466.24112,485.652
0.3275,472.7268,466.24112,485.652
0.328,472.7268,466.24112,485.652
0.3285,472.7268,466.24112,485.652
0.329,469.61832,466.24112,485.652
0.3295,469.61832,466.24112,485.652
0.33,469.61832,466.24112,485.652
0.3305,469.61832,466.24112,485.652
0.331,469.61832,466.24112,485.652
0.3315,469.61832,466.24112,482.4366
0.332,469.61832,466.24112,482.4366
0.3325,469.61832,466.24112,482.4366
0.333,469.61832,466.24112,482.4366
0.3335,469.61832,466.24112,482.4366
0.334,469.61832,466.24112,482.4366
0.3345,469.61832,466.24112,482.4366
0.335,469.61832,466.24112,482.4366
0.3355,469.61832,466.24112,482.4366
0.336,469.61832,466.24112,482.4366
0.3365,469.61832,466.24112,482.4366
0.337,469.61832,466.24112,482.4366
0.3375,469.61832,466.24112,482.4366
0.338,469.61832,466.24112,482.4366
0.3385,469.61832,466.24112,482.4366
0.339,469.61832,466.24112,482.4366
0.3395,469.61832,466.24112,482.4366
0.34,469.61832,464.3318,482.4366
0.3405,469.61832,464.3318,482.4366
0.341,469.61832,464.3318,482.4366
0.3415,469.61832,464.3318,482.4366
0.342,469.61832,464.3318,482.4366
0.3425,469.61832,464.3318,482.4366
0.343,469.61832,464.3318,482.4366
0.3435,469.61832,464.3318,482.4366
0.344,469.61832,464.3318,482.4366
0.3445,469.61832,464.3318,482.4366
0.345,469.61832,464.3318,482.4366
0.3455,469.61832,464.3318,482.4366
0.346,471.8723,464.3318,482.4366
0.3465,471.8723,464.3318,482.4366
0.347,471.8723,464.3318,482.4366
0.3475,471.8723,464.3318,482.4366
0.348,471.8723,464.3318,482.4366
0.3485,471.8723,464.3318,482.4366
0.349,471.8723,464.3318,485.37088
0.3495,471.8723,464.3318,485.37088
0.35,471.8723,464.3318,485.37088
