Time,Modbus1.Q_level,Modbus1.Voltage_diff,Modbus2.Q_level,Modbus2.Voltage_diff,Modbus3.Q_level,Modbus3.Voltage_diff,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
3.253,353273.66,-1126.9438,128817.164,0.0,-316312.97,-2457.7693,401.9067,456.657,338.02707
3.2535,353228.66,-1126.9438,128673.12,0.0,-316585.44,-2457.7693,401.9067,456.657,338.02707
3.254,353089.03,-1126.9438,128502.28,0.0,-317116.6,-2457.7693,401.9067,456.657,338.02707
3.2545,352960.3,-1126.9438,128430.984,0.0,-317491.1,-2457.7693,401.9067,456.657,338.02707
3.255,352744.78,-1126.9438,128400.164,0.0,-317978.16,-2457.7693,401.9067,456.657,338.02707
3.2555,352604.56,-1126.9438,128435.375,0.0,-318201.06,-2457.7693,401.9067,456.657,338.02707
3.256,352426.1,-1126.9438,128575.516,0.0,-318317.1,-2457.7693,401.9067,456.657,338.02707
3.2565,352341.8,-1126.9438,128723.4,0.0,-318225.38,-2473.373,401.9067,456.657,337.27808
3.257,352286.5,-1126.9438,129006.7,0.0,-317829.3,-2473.373,401.9067,456.657,337.27808
3.2575,352302.25,-1126.9438,129219.195,0.0,-317412.3,-2473.373,401.9067,456.657,337.27808
3.258,352400.5,-1126.9438,129541.625,0.0,-316622.6,-2473.373,401.9067,456.657,337.27808
3.2585,352505.22,-1126.9438,129742.15,0.0,-316042.0,-2473.373,401.9067,456.657,337.27808
3.259,352691.1,-1126.9438,130000.26,0.0,-315192.56,-2473.373,401.9067,456.657,337.27808
3.2595,352814.5,-1126.9438,130135.87,-20.05435,-314702.4,-2473.373,401.9067,455.03738,337.27808
3.26,352966.03,-1155.9275,130276.68,-20.05435,-314170.1,-2473.373,400.51547,455.03738,337.27808
3.2605,353026.78,-1155.9275,130329.04,-20.05435,-313982.28,-2473.373,400.51547,455.03738,337.27808
3.261,353035.1,-1155.9275,130356.74,-20.05435,-313965.75,-2473.373,400.51547,455.03738,337.27808
3.2615,352978.4,-1155.9275,130354.36,-20.05435,-314115.53,-2473.373,400.51547,455.03738,337.27808
3.262,352806.2,-1155.9275,130345.234,-20.05435,-314520.38,-2473.373,400.51547,455.03738,337.27808
3.2625,352646.53,-1155.9275,130347.73,-20.05435,-314857.16,-2473.373,400.51547,455.03738,337.27808
3.263,352372.62,-1155.9275,130379.41,-20.05435,-315355.06,-2473.373,400.51547,455.03738,337.27808
3.2635,352188.22,-1155.9275,130425.76,-20.05435,-315623.47,-2473.373,400.51547,455.03738,337.27808
3.264,351942.6,-1155.9275,130542.0,-20.05435,-315846.9,-2473.373,400.51547,455.03738,337.27808
3.2645,351816.9,-1155.9275,130652.586,-20.05435,-315843.47,-2473.373,400.51547,455.03738,337.27808
3.265,351710.6,-1155.9275,130859.25,-20.05435,-315588.62,-2473.373,400.51547,455.03738,337.27808
3.2655,351703.9,-1155.9275,131013.72,-20.05435,-315259.9,-2473.373,400.51547,455.03738,337.27808
3.266,351793.88,-1155.9275,131243.84,-20.05435,-314577.22,-2473.373,400.51547,455.03738,337.27808
3.2665,351913.03,-1155.9275,131380.22,-20.05435,-314039.56,-2473.373,400.51547,455.03738,337.27808
3.267,352154.34,-1155.9275,131536.06,-20.05435,-313202.44,-2473.373,400.51547,455.03738,337.27808
3.2675,352336.9,-1155.9275,131597.4,-20.05435,-312682.84,-2473.373,400.51547,455.03738,337.27808
3.268,352608.84,-1155.9275,131614.12,-20.05435,-312055.84,-2473.373,400.51547,455.03738,337.27808
3.2685,352768.2,-1155.9275,131575.2,-20.05435,-311783.5,-2473.373,400.51547,455.03738,337.27808
3.269,352942.25,-1155.9275,131456.6,-20.05435,-311635.2,-2473.373,400.51547,455.03738,337.27808
3.2695,353001.66,-1155.9275,131353.81,-20.05435,-311709.44,-2473.373,400.51547,455.03738,337.27808
3.27,352998.22,-1155.9275,131197.36,-20.05435,-312037.5,-2473.373,400.51547,455.03738,337.27808
3.2705,352940.28,-1155.9275,131108.8,-20.05435,-312355.94,-2473.373,400.51547,455.03738,337.27808
3.271,352792.6,-1155.9275,131022.47,-20.05435,-312889.47,-2473.373,400.51547,455.03738,337.27808
3.2715,352670.84,-1155.9275,131006.6,-20.05435,-313220.84,-2473.373,400.51547,455.03738,337.27808
3.272,352483.53,-1155.9275,131059.695,-20.05435,-313582.4,-2473.373,400.51547,455.03738,337.27808
3.2725,352374.47,-1155.9275,131150.25,-20.05435,-313691.78,-2473.373,400.51547,455.03738,337.27808
3.273,352263.16,-1155.9275,131363.44,-20.05435,-313611.9,-2473.373,400.51547,455.03738,337.27808
3.2735,352236.34,-1155.9275,131546.8,-20.05435,-313387.6,-2467.5923,400.51547,455.03738,337.55557
3.274,352278.03,-1155.9275,131857.44,-20.05435,-312819.25,-2467.5923,400.51547,455.03738,337.55557
3.2745,352358.56,-1155.9275,132070.69,-20.05435,-312320.66,-2467.5923,400.51547,455.03738,337.55557
3.275,352541.97,-1155.9275,132370.53,-20.05435,-311484.47,-2467.5923,400.51547,455.03738,337.55557
3.2755,352689.9,-1155.9275,132542.34,-20.05435,-310925.9,-2467.5923,400.51547,455.03738,337.55557
3.276,352917.75,-1155.9275,132738.64,-20.05435,-310185.56,-2467.5923,400.51547,455.03738,337.55557
3.2765,353053.47,-1155.9275,132822.5,-21.309782,-309808.62,-2467.5923,400.51547,454.97714,337.55557
3.277,353201.4,-1150.2089,132878.9,-21.309782,-309482.94,-2467.5923,400.78998,454.97714,337.55557
3.2775,353247.94,-1150.2089,132878.05,-21.309782,-309443.84,-2467.5923,400.78998,454.97714,337.55557
3.278,353222.4,-1150.2089,132841.83,-21.309782,-309636.66,-2467.5923,400.78998,454.97714,337.55557
3.2785,353142.4,-1150.2089,132809.66,-21.309782,-309899.94,-2467.5923,400.78998,454.97714,337.55557
3.279,352947.1,-1150.2089,132771.75,-21.309782,-310411.78,-2467.5923,400.78998,454.97714,337.55557
3.2795,352784.97,-1150.2089,132764.06,-21.309782,-310769.8,-2467.5923,400.78998,454.97714,337.55557
3.28,352533.2,-1150.2089,132790.8,-21.309782,-311231.44,-2467.5923,400.78998,454.97714,337.55557
3.2805,352381.06,-1150.2089,132838.53,-21.309782,-311436.06,-2467.5923,400.78998,454.97714,337.55557
3.281,352206.62,-1150.2089,132958.36,-21.309782,-311521.25,-2467.5923,400.78998,454.97714,337.55557
3.2815,352141.72,-1150.2089,133066.47,-21.309782,-311412.8,-2467.5923,400.78998,454.97714,337.55557
3.282,352139.38,-1150.2089,133255.02,-21.309782,-311007.6,-2467.5923,400.78998,454.97714,337.55557
3.2825,352204.94,-1150.2089,133384.94,-21.309782,-310600.6,-2467.5923,400.78998,454.97714,337.55557
3.283,352394.72,-1150.2089,133560.52,-21.309782,-309853.62,-2467.5923,400.78998,454.97714,337.55557
3.2835,352568.22,-1150.2089,133650.97,-21.309782,-309315.16,-2467.5923,400.78998,454.97714,337.55557
3.284,352867.3,-1150.2089,133727.31,-21.309782,-308546.9,-2467.5923,400.78998,454.97714,337.55557
3.2845,353071.5,-1150.2089,133731.34,-21.309782,-308116.9,-2467.5923,400.78998,454.97714,337.55557
3.285,353349.28,-1150.2089,133666.17,-21.309782,-307674.72,-2467.5923,400.78998,454.97714,337.55557
3.2855,353496.5,-1150.2089,133580.33,-21.309782,-307545.53,-2467.5923,400.78998,454.97714,337.55557
3.286,353638.38,-1150.2089,133408.38,-21.309782,-307620.25,-2467.5923,400.78998,454.97714,337.55557
3.2865,353673.62,-1150.2089,133283.56,-21.309782,-307831.5,-2467.5923,400.78998,454.97714,337.55557
3.287,353639.38,-1150.2089,133113.4,-21.309782,-308319.6,-2467.5923,400.78998,454.97714,337.55557
3.2875,353569.66,-1150.2089,133026.23,-21.309782,-308703.22,-2467.5923,400.78998,454.97714,337.55557
3.288,353422.94,-1150.2089,132953.64,-21.309782,-309260.3,-2467.5923,400.78998,454.97714,337.55557
3.2885,353315.5,-1150.2089,132952.12,-21.309782,-309557.1,-2467.5923,400.78998,454.97714,337.55557
3.289,353173.88,-1150.2089,133028.7,-21.309782,-309818.88,-2467.5923,400.78998,454.97714,337.55557
3.2895,353108.53,-1150.2089,133132.19,-21.309782,-309836.94,-2467.5923,400.78998,454.97714,337.55557
3.29,353077.38,-1150.2089,133353.7,-21.309782,-309612.0,-2467.5923,400.78998,454.97714,337.55557
3.2905,353109.03,-1150.2089,133531.73,-21.309782,-309299.3,-2467.5923,400.78998,454.97714,337.55557
3.291,353235.3,-1150.2089,133813.8,-21.309782,-308635.06,-2450.342,400.78998,454.97714,338.38358
3.2915,353365.4,-1150.2089,133994.08,-21.309782,-308109.28,-2450.342,400.78998,454.97714,338.38358
3.292,353605.66,-1150.2089,134225.97,-21.309782,-307295.8,-2450.342,400.78998,454.97714,338.38358
3.2925,353777.1,-1150.2089,134343.05,-21.309782,-306797.72,-2450.342,400.78998,454.97714,338.38358
3.293,354015.44,-1150.2089,134450.83,-21.309782,-306209.16,-2450.342,400.78998,454.97714,338.38358
3.2935,354141.7,-1150.2089,134476.14,-21.309782,-305962.94,-2450.342,400.78998,454.97714,338.38358
3.294,354255.38,-1141.8499,134452.89,-21.06975,-305854.9,-2450.342,401.1912,454.98865,338.38358
3.2945,354271.78,-1141.8499,134406.06,-21.06975,-305958.06,-2450.342,401.1912,454.98865,338.38358
3.295,353780.1,-1141.8499,134179.58,-21.06975,-305547.4,-2450.342,401.1912,454.98865,338.38358
3.2955,353609.53,-1141.8499,134100.81,-21.06975,-305798.2,-2450.342,401.1912,454.98865,338.38358
3.296,353209.9,-1141.8499,134015.05,-21.06975,-306108.4,-2450.342,401.1912,454.98865,338.38358
3.2965,352890.5,-1141.8499,134004.52,-21.06975,-306254.4,-2450.342,401.1912,454.98865,338.38358
3.297,352404.66,-1141.8499,134076.34,-21.06975,-306356.44,-2450.342,401.1912,454.98865,338.38358
3.2975,352111.62,-1141.8499,134177.33,-21.06975,-306321.25,-2450.342,401.1912,454.98865,338.38358
3.298,351764.5,-1141.8499,134379.9,-21.06975,-306084.75,-2450.342,401.1912,454.98865,338.38358
3.2985,351613.44,-1141.8499,134527.17,-21.06975,-305800.2,-2450.342,401.1912,454.98865,338.38358
3.299,351522.6,-1141.8499,134727.83,-21.06975,-305221.9,-2450.342,401.1912,454.98865,338.38358
3.2995,351550.47,-1141.8499,134828.94,-21.06975,-304769.62,-2450.342,401.1912,454.98865,338.38358
3.3,351698.2,-1141.8499,134906.92,-21.06975,-304070.97,-2450.342,401.1912,454.98865,338.38358
3.3005,351843.1,-1141.8499,134899.83,-21.06975,-303637.28,-2450.342,401.1912,454.98865,338.38358
3.301,352084.1,-1141.8499,134788.31,-21.06975,-303113.7,-2450.342,401.1912,454.98865,338.38358
3.3015,352236.25,-1141.8499,134647.66,-21.06975,-302887.56,-2450.342,401.1912,454.98865,338.38358
3.302,352420.22,-1141.8499,134354.95,-21.06975,-302796.38,-2450.342,401.1912,454.98865,338.38358
3.3025,352501.34,-1141.8499,134120.89,-21.06975,-302921.88,-2450.342,401.1912,454.98865,338.38358
3.303,352552.56,-1141.8499,133740.11,-21.06975,-303369.97,-2450.342,401.1912,454.98865,338.38358
3.3035,352542.62,-1141.8499,133484.44,-21.06975,-303812.34,-2450.342,401.1912,454.98865,338.38358
3.304,352468.0,-1141.8499,133129.0,-21.06975,-304604.62,-2450.342,401.1912,454.98865,338.38358
3.3045,352393.2,-1141.8499,132925.23,-21.06975,-305158.7,-2450.342,401.1912,454.98865,338.38358
3.305,352266.72,-1141.8499,132685.36,-21.06975,-305907.88,-2450.342,401.1912,454.98865,338.38358
3.3055,352193.25,-1141.8499,132574.34,-21.06975,-306300.6,-2450.342,401.1912,454.98865,338.38358
3.306,352128.75,-1141.8499,132482.14,-21.06975,-306669.25,-2450.342,401.1912,454.98865,338.38358
3.3065,352129.3,-1141.8499,132465.48,-21.06975,-306750.84,-2450.342,401.1912,454.98865,338.38358
3.307,352206.16,-1141.8499,132489.28,-21.06975,-306625.7,-2450.342,401.1912,454.98865,338.38358
3.3075,352311.34,-1141.8499,132522.34,-21.06975,-306398.25,-2450.342,401.1912,454.98865,338.38358
3.308,352540.28,-1141.8499,132566.95,-21.06975,-305914.56,-2483.6055,401.1912,454.98865,336.78693
3.3085,352730.44,-1141.8499,132577.52,-21.06975,-305549.6,-2483.6055,401.1912,454.98865,336.78693
3.309,353043.2,-1141.8499,132542.56,-21.06975,-305051.12,-2483.6055,401.1912,454.98865,336.78693
3.3095,353248.38,-1141.8499,132477.62,-21.06975,-304809.62,-2483.6055,401.1912,454.98865,336.78693
3.31,353514.34,-1141.8499,132312.77,-21.06975,-304664.78,-2483.6055,401.1912,454.98865,336.78693
3.3105,353646.9,-1141.8499,132161.42,-21.06975,-304738.1,-2483.6055,401.1912,454.98865,336.78693
3.311,353760.53,-1141.8499,131886.33,-64.04002,-305113.9,-2483.6055,401.1912,452.9261,336.78693
3.3115,353773.7,-1180.99,131682.7,-64.04002,-305522.78,-2483.6055,399.31247,452.9261,336.78693
3.312,353706.28,-1180.99,131374.08,-64.04002,-306296.0,-2483.6055,399.31247,452.9261,336.78693
3.3125,353619.97,-1180.99,131181.17,-64.04002,-306865.12,-2483.6055,399.31247,452.9261,336.78693
3.313,353461.7,-1180.99,130928.12,-64.04002,-307699.88,-2483.6055,399.31247,452.9261,336.78693
3.3135,353359.2,-1180.99,130789.69,-64.04002,-308190.6,-2483.6055,399.31247,452.9261,336.78693
3.314,353240.28,-1180.99,130633.6,-64.04002,-308736.75,-2483.6055,399.31247,452.9261,336.78693
3.3145,353202.16,-1180.99,130563.08,-64.04002,-308943.84,-2483.6055,399.31247,452.9261,336.78693
3.315,353229.16,-1180.99,130495.1,-64.04002,-308993.53,-2483.6055,399.31247,452.9261,336.78693
3.3155,353311.28,-1180.99,130462.484,-64.04002,-308865.2,-2483.6055,399.31247,452.9261,336.78693
3.316,353528.53,-1180.99,130408.164,-64.04002,-308482.6,-2483.6055,399.31247,452.9261,336.78693
3.3165,353727.1,-1180.99,130355.64,-64.04002,-308155.2,-2483.6055,399.31247,452.9261,336.78693
3.317,354075.97,-1180.99,130232.836,-64.04002,-307643.16,-2483.6055,399.31247,452.9261,336.78693
3.3175,354324.38,-1180.99,130111.94,-64.04002,-307349.72,-2483.6055,399.31247,452.9261,336.78693
3.318,354688.12,-1180.99,129860.97,-64.04002,-307078.7,-2483.6055,399.31247,452.9261,336.78693
3.3185,354904.03,-1180.99,129648.836,-64.04002,-307053.56,-2483.6055,399.31247,452.9261,336.78693
3.319,355156.06,-1180.99,129279.695,-64.04002,-307278.0,-2483.6055,399.31247,452.9261,336.78693
3.3195,355265.34,-1180.99,129015.805,-64.04002,-307596.72,-2483.6055,399.31247,452.9261,336.78693
3.32,355339.66,-1180.99,128621.85,-64.04002,-308279.12,-2483.6055,399.31247,452.9261,336.78693
3.3205,355337.0,-1180.99,128374.734,-64.04002,-308829.62,-2483.6055,399.31247,452.9261,336.78693
3.321,355272.47,-1180.99,128051.81,-64.04002,-309684.75,-2483.6055,399.31247,452.9261,336.78693
3.3215,355207.53,-1180.99,127881.336,-64.04002,-310219.06,-2483.6055,399.31247,452.9261,336.78693
3.322,355110.12,-1180.99,127706.164,-64.04002,-310875.94,-2483.6055,399.31247,452.9261,336.78693
3.3225,355065.75,-1180.99,127643.66,-64.04002,-311179.22,-2483.6055,399.31247,452.9261,336.78693
3.323,355057.44,-1180.99,127620.95,-64.04002,-311382.62,-2483.6055,399.31247,452.9261,336.78693
3.3235,355101.88,-1180.99,127642.33,-64.04002,-311349.7,-2483.6055,399.31247,452.9261,336.78693
3.324,355247.3,-1180.99,127705.57,-64.04002,-311064.53,-2483.6055,399.31247,452.9261,336.78693
3.3245,355392.25,-1180.99,127753.15,-64.04002,-310757.6,-2483.6055,399.31247,452.9261,336.78693
3.325,355663.34,-1180.99,127806.11,-64.04002,-310210.7,-2467.466,399.31247,452.9261,337.5616
3.3255,355864.28,-1180.99,127814.664,-64.04002,-309855.38,-2467.466,399.31247,452.9261,337.5616
3.326,356162.16,-1180.99,127769.71,-64.04002,-309432.06,-2467.466,399.31247,452.9261,337.5616
3.3265,356338.97,-1180.99,127697.06,-64.04002,-309274.88,-2467.466,399.31247,452.9261,337.5616
3.327,356541.44,-1180.99,127525.68,-64.04002,-309290.25,-2467.466,399.31247,452.9261,337.5616
3.3275,356619.16,-1180.99,127376.71,-64.04002,-309476.8,-2467.466,399.31247,452.9261,337.5616
3.328,356640.97,-1180.99,127119.92,-43.700832,-309993.22,-2467.466,399.31247,453.90237,337.5616
3.3285,356598.66,-1137.7246,126938.79,-43.700832,-310463.97,-2467.466,401.38922,453.90237,337.5616
3.329,356470.03,-1137.7246,126674.47,-43.700832,-311275.84,-2467.466,401.38922,453.90237,337.5616
3.3295,356354.4,-1137.7246,126517.625,-43.700832,-311825.66,-2467.466,401.38922,453.90237,337.5616
3.33,356170.0,-1137.7246,126330.12,-43.700832,-312551.84,-2467.466,401.38922,453.90237,337.5616
3.3305,356062.06,-1137.7246,126241.67,-43.700832,-312922.16,-2467.466,401.38922,453.90237,337.5616
3.331,355956.03,-1137.7246,126163.33,-43.700832,-313248.56,-2467.466,401.38922,453.90237,337.5616
3.3315,355938.56,-1137.7246,126140.96,-43.700832,-313301.1,-2467.466,401.38922,453.90237,337.5616
3.332,356009.12,-1137.7246,126132.66,-43.700832,-313135.03,-2467.466,401.38922,453.90237,337.5616
3.3325,356121.4,-1137.7246,126129.484,-43.700832,-312891.38,-2467.466,401.38922,453.90237,337.5616
3.333,356374.1,-1137.7246,126103.734,-43.700832,-312384.66,-2467.466,401.38922,453.90237,337.5616
3.3335,356584.0,-1137.7246,126060.22,-43.700832,-312010.6,-2467.466,401.38922,453.90237,337.5616
3.334,356928.28,-1137.7246,125939.96,-43.700832,-311496.75,-2467.466,401.38922,453.90237,337.5616
3.3345,357156.62,-1137.7246,125816.78,-43.700832,-311246.9,-2467.466,401.38922,453.90237,337.5616
3.335,357462.25,-1137.7246,125568.99,-43.700832,-311083.6,-2467.466,401.38922,453.90237,337.5616
3.3355,357623.56,-1137.7246,125369.57,-43.700832,-311144.97,-2467.466,401.38922,453.90237,337.5616
3.336,357782.47,-1137.7246,125039.414,-43.700832,-311505.62,-2467.466,401.38922,453.90237,337.5616
3.3365,357826.22,-1137.7246,124813.586,-43.700832,-311897.9,-2467.466,401.38922,453.90237,337.5616
3.337,357812.44,-1137.7246,124489.766,-43.700832,-312640.72,-2467.466,401.38922,453.90237,337.5616
3.3375,357761.1,-1137.7246,124297.086,-43.700832,-313185.5,-2467.466,401.38922,453.90237,337.5616
3.338,357648.22,-1137.7246,124063.71,-43.700832,-313970.5,-2467.466,401.38922,453.90237,337.5616
3.3385,357563.75,-1137.7246,123954.92,-43.700832,-314414.97,-2467.466,401.38922,453.90237,337.5616
3.339,357457.84,-1137.7246,123870.54,-43.700832,-314877.38,-2467.466,401.38922,453.90237,337.5616
3.3395,357419.44,-1137.7246,123864.945,-43.700832,-315021.53,-2467.466,401.38922,453.90237,337.5616
3.34,357434.06,-1137.7246,123918.125,-43.700832,-314977.47,-2467.466,401.38922,453.90237,337.5616
3.3405,357497.56,-1137.7246,123981.19,-43.700832,-314787.6,-2467.466,401.38922,453.90237,337.5616
3.341,357671.12,-1137.7246,124089.84,-43.700832,-314322.7,-2467.466,401.38922,453.90237,337.5616
3.3415,357828.22,-1137.7246,124154.92,-43.700832,-313939.6,-2467.466,401.38922,453.90237,337.5616
3.342,358100.94,-1137.7246,124216.33,-43.700832,-313353.0,-2467.466,401.38922,453.90237,337.5616
3.3425,358288.9,-1137.7246,124221.3,-43.700832,-313015.2,-2439.6445,401.38922,453.90237,338.89706
3.343,358544.6,-1137.7246,124164.73,-43.700832,-312681.97,-2439.6445,401.38922,453.90237,338.89706
3.3435,358677.75,-1137.7246,124083.35,-43.700832,-312614.8,-2439.6445,401.38922,453.90237,338.89706
3.344,358795.62,-1137.7246,123906.68,-43.700832,-312775.47,-2439.6445,401.38922,453.90237,338.89706
3.3445,358810.62,-1137.7246,123764.29,-43.700832,-313051.06,-2439.6445,401.38922,453.90237,338.89706
3.345,336271.66,-1137.7246,111646.38,-43.700832,-298560.72,-2439.6445,401.38922,453.90237,338.89706
3.3455,332722.78,-1137.7246,109796.266,0.0,-294876.25,-2439.6445,401.38922,457.86697,338.89706
3.346,321254.62,-1173.2582,105810.78,0.0,-279916.06,-2439.6445,399.6836,457.86697,338.89706
3.3465,310454.53,-1173.2582,102464.77,0.0,-262058.31,-2439.6445,399.6836,457.86697,338.89706
3.347,291674.8,-1173.2582,96683.17,0.0,-222356.36,-2439.6445,399.6836,457.86697,338.89706
3.3475,278274.44,-1173.2582,92936.6,0.0,-188202.06,-2439.6445,399.6836,457.86697,338.89706
3.348,257762.64,-1173.2582,89166.28,0.0,-129690.305,-2439.6445,399.6836,457.86697,338.89706
3.3485,244443.39,-1173.2582,88640.82,0.0,-89104.1,-2439.6445,399.6836,457.86697,338.89706
3.349,226375.17,-1173.2582,90776.91,0.0,-30989.76,-2439.6445,399.6836,457.86697,338.89706
3.3495,216171.55,-1173.2582,93363.914,0.0,3962.8499,-2439.6445,399.6836,457.86697,338.89706
3.35,203512.72,-1173.2582,97263.03,0.0,49414.82,-2439.6445,399.6836,457.86697,338.89706
3.3505,196258.2,-1173.2582,99110.36,0.0,75123.88,-2439.6445,399.6836,457.86697,338.89706
3.351,186131.02,-1173.2582,100132.79,0.0,107583.09,-2439.6445,399.6836,457.86697,338.89706
3.3515,179547.02,-1173.2582,99649.99,0.0,125832.03,-2439.6445,399.6836,457.86697,338.89706
3.352,169637.64,-1173.2582,97680.195,0.0,149558.75,-2439.6445,399.6836,457.86697,338.89706
3.3525,162864.8,-1173.2582,95987.055,0.0,163839.2,-2439.6445,399.6836,457.86697,338.89706
3.353,152319.25,-1173.2582,93531.77,0.0,184191.11,-2439.6445,399.6836,457.86697,338.89706
3.3535,145156.33,-1173.2582,92120.71,0.0,197388.03,-2439.6445,399.6836,457.86697,338.89706
3.354,134792.69,-1173.2582,90311.87,0.0,216449.38,-2439.6445,399.6836,457.86697,338.89706
3.3545,128524.734,-1173.2582,89226.35,0.0,228266.34,-2439.6445,399.6836,457.86697,338.89706
3.355,120473.945,-1173.2582,87694.5,0.0,243954.2,-2439.6445,399.6836,457.86697,338.89706
3.3555,115993.85,-1173.2582,86753.09,0.0,252861.17,-2439.6445,399.6836,457.86697,338.89706
3.356,110298.26,-1173.2582,85560.555,0.0,264031.62,-2439.6445,399.6836,457.86697,338.89706
3.3565,106997.84,-1173.2582,84968.09,0.0,270268.0,-2439.6445,399.6836,457.86697,338.89706
3.357,102658.375,-1173.2582,84390.3,0.0,278230.47,-2439.6445,399.6836,457.86697,338.89706
3.3575,100189.21,-1173.2582,84151.57,0.0,282789.22,-2439.6445,399.6836,457.86697,338.89706
3.358,97159.91,-1173.2582,83853.83,0.0,288691.7,-2439.6445,399.6836,457.86697,338.89706
3.3585,95565.09,-1173.2582,83617.9,0.0,292085.22,-2439.6445,399.6836,457.86697,338.89706
3.359,93722.93,-1173.2582,83159.49,0.0,296468.44,-3689.7817,399.6836,457.86697,278.89047
3.3595,92838.14,-1173.2582,82806.23,0.0,298919.28,-3689.7817,399.6836,457.86697,278.89047
