Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.3175,463.86136,467.9767,471.26413
0.318,463.86136,467.9767,471.26413
0.3185,463.86136,467.9767,471.26413
0.319,463.86136,467.9767,471.26413
0.3195,463.86136,467.9767,471.26413
0.32,463.86136,467.9767,471.26413
0.3205,463.86136,467.9767,471.26413
0.321,463.86136,467.9767,471.26413
0.3215,463.86136,467.9767,471.26413
0.322,463.86136,467.9767,471.26413
0.3225,463.86136,467.9767,471.26413
0.323,463.86136,467.9767,471.26413
0.3235,463.86136,467.08203,471.26413
0.324,463.86136,467.08203,471.26413
0.3245,463.86136,467.08203,471.26413
0.325,463.86136,467.08203,471.26413
0.3255,463.86136,467.08203,471.26413
0.326,463.86136,467.08203,471.26413
0.3265,463.86136,467.08203,471.26413
0.327,463.86136,467.08203,471.26413
0.3275,463.86136,467.08203,471.08426
0.328,463.86136,467.08203,471.08426
0.3285,463.86136,467.08203,471.08426
0.329,463.86136,467.08203,471.08426
0.3295,463.86136,467.08203,471.08426
0.33,463.86136,467.08203,471.08426
0.3305,463.86136,467.08203,471.08426
0.331,463.86136,467.08203,471.08426
0.3315,463.86136,467.08203,471.08426
0.332,463.86136,467.08203,471.08426
0.3325,463.86136,467.08203,471.08426
0.333,463.86136,467.08203,471.08426
0.3335,463.21265,467.08203,471.08426
0.334,463.21265,467.08203,471.08426
0.3345,463.21265,467.08203,471.08426
0.335,463.21265,467.08203,471.08426
0.3355,463.21265,467.08203,471.08426
0.336,463.21265,467.08203,471.08426
0.3365,463.21265,467.08203,471.08426
0.337,463.21265,467.08203,471.08426
0.3375,463.21265,467.08203,471.08426
0.338,463.21265,467.08203,471.08426
0.3385,463.21265,467.08203,471.08426
0.339,463.21265,467.08203,471.08426
0.3395,463.21265,467.08203,471.08426
0.34,463.21265,467.08203,471.08426
0.3405,463.21265,467.08203,471.08426
0.341,463.21265,466.3398,471.08426
0.3415,463.21265,466.3398,471.08426
0.342,463.21265,466.3398,471.08426
0.3425,463.21265,466.3398,471.08426
0.343,463.21265,466.3398,471.08426
0.3435,463.21265,466.3398,471.08426
0.344,463.21265,466.3398,471.08426
0.3445,463.21265,466.3398,471.08426
0.345,463.21265,466.3398,470.83023
0.3455,463.21265,466.3398,470.83023
0.346,463.21265,466.3398,470.83023
0.3465,463.21265,466.3398,470.83023
0.347,463.21265,466.3398,470.83023
0.3475,463.21265,466.3398,470.83023
0.348,463.21265,466.3398,470.83023
