Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.335,463.54068,468.14874,470.87024
0.3355,463.54068,468.14874,470.87024
0.336,463.54068,468.14874,470.87024
0.3365,463.54068,468.14874,470.87024
0.337,463.54068,468.14874,470.87024
0.3375,463.54068,468.14874,470.87024
0.338,463.54068,468.14874,470.87024
0.3385,463.54068,468.14874,470.87024
0.339,463.54068,468.14874,470.87024
0.3395,463.54068,468.14874,470.87024
0.34,463.54068,468.14874,470.87024
0.3405,463.54068,468.14874,470.87024
0.341,463.54068,468.14874,470.87024
0.3415,463.54068,468.14874,470.87024
0.342,463.54068,468.14874,470.87024
0.3425,463.54068,468.14874,470.87024
0.343,463.54068,468.14874,470.87024
0.3435,463.54068,468.14874,470.87024
0.344,463.54068,468.14874,470.87024
0.3445,463.54068,468.14874,470.87024
0.345,463.54068,468.14874,470.87024
0.3455,463.54068,468.14874,470.87024
0.346,463.54068,468.14874,470.87024
0.3465,463.54068,468.14874,470.87024
0.347,463.54068,468.14874,470.87024
