Time,measurement1.Three-phase Meter1.POWER_Q,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.POWER_Q,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.POWER_Q,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
0.0665,3.341741,567.1555,56.305668,533.19525,18.873812,564.06433,1.1486596,2.754292,69.8493,15.951802,29.31505,29.554861
0.067,3.5255022,567.1555,56.178303,533.19525,18.881878,564.06433,1.0867729,2.7662914,69.65287,16.06532,29.197392,29.463263
0.0675,3.7492342,567.1555,55.971554,533.19525,18.870289,564.06433,0.9960486,2.781566,69.34138,16.187588,29.050459,29.290083
0.068,3.869428,567.1555,55.818592,533.19525,18.847675,564.06433,0.9368792,2.7896838,69.116234,16.241196,28.961184,29.14949
0.0685,4.0150466,567.1555,55.56092,533.19525,18.795433,564.06433,0.8498081,2.7983735,68.74311,16.289827,28.84377,28.895708
0.069,4.0957966,567.1555,55.368187,533.19525,18.75206,564.06433,0.7926773,2.8017156,68.468445,16.308174,28.771444,28.701054
0.0695,4.205194,567.1555,55.04756,533.19525,18.68179,564.06433,0.70790565,2.803094,68.01716,16.327402,28.645214,28.363409
0.07,4.2776566,567.1555,54.814068,533.19525,18.63511,564.06433,0.65181804,2.8016343,67.69257,16.342133,28.544788,28.11568
0.0705,4.3959436,567.1555,54.43911,533.19525,18.569159,564.06433,0.5681059,2.7960901,67.1787,16.375486,28.385187,27.718985
0.071,4.484983,567.1555,54.17682,525.5162,18.528782,564.06433,0.51245034,2.7903845,66.82486,16.408339,28.263733,27.437395
0.0715,4.636377,567.1555,53.77302,525.5162,18.47337,563.85803,0.42902556,2.7791736,66.29004,16.47333,28.051838,27.024376
0.072,4.7483253,567.1555,53.50137,525.5162,18.438723,563.85803,0.3734588,2.770195,65.93702,16.52691,27.902817,26.747213
0.0725,4.927179,567.1555,53.09534,525.5162,18.387104,563.85803,0.2902959,2.75485,65.42194,16.614714,27.662828,26.347965
0.073,5.049717,567.1555,52.828087,525.5162,18.350508,563.85803,0.23510556,2.7436142,65.091034,16.672363,27.497782,26.090973
0.0735,5.2305546,554.81226,52.433514,525.5162,18.287697,563.85803,0.15307097,2.72545,64.6142,16.747969,27.254358,25.709484
0.074,5.343589,554.81226,52.174526,525.5162,18.237562,563.85803,0.09910284,2.712566,64.30766,16.785875,27.102827,25.46595
0.0745,5.493297,554.81226,51.791634,525.5162,18.14722,563.85803,0.01960295,2.6921134,63.85694,16.81515,26.888298,25.098135
0.075,5.576487,554.81226,51.537434,525.5162,18.07619,563.85803,-0.0322094,2.677676,63.559055,16.816206,26.755259,24.854633
0.0755,5.6746078,554.81226,51.1542,525.5162,17.954332,563.85803,-0.108049065,2.654621,63.10524,16.789549,26.581083,24.479769
0.076,5.72346,554.81226,50.89503,525.5162,17.864643,563.85803,-0.15727003,2.6381888,62.792313,16.756002,26.469503,24.217913
0.0765,5.777334,554.81226,50.49658,525.5162,17.722172,563.85803,-0.2292069,2.6117475,62.301212,16.689585,26.309553,23.808716
0.077,5.805019,554.81226,50.22291,525.5162,17.625202,563.85803,-0.27596188,2.5927835,61.957664,16.64042,26.211512,23.522892
0.0775,5.8431263,554.81226,49.800663,525.5162,17.482721,563.85803,-0.34450096,2.5622628,61.418674,16.57018,26.055225,23.08201
0.078,5.8711953,554.81226,49.5122,525.5162,17.392899,563.85803,-0.38929933,2.5405104,61.046936,16.531395,25.938454,22.77994
0.0785,5.9245443,554.81226,49.07183,525.5162,17.270277,563.85803,-0.45541942,2.5058384,60.479927,16.492556,25.762308,22.317621
0.079,5.970499,554.81226,48.776367,525.5162,17.197653,563.85803,-0.49890238,2.4815228,60.102226,16.481773,25.635265,22.009235
0.0795,6.05573,554.81226,48.33555,525.5162,17.102001,563.85803,-0.56338245,2.4435375,59.548454,16.48684,25.424454,21.564037
0.08,6.1219134,554.81226,48.04672,525.5162,17.045395,563.85803,-0.60592407,2.4174168,59.19415,16.501825,25.285267,21.278614
0.0805,6.2289524,554.81226,47.62612,525.5162,16.967228,563.85803,-0.66893965,2.3774474,58.693924,16.532112,25.075022,20.858871
0.081,6.300026,554.81226,47.356323,525.5162,16.915924,563.85803,-0.7103712,2.350475,58.38407,16.551687,24.93874,20.598867
0.0815,6.395818,554.81226,46.969563,525.5162,16.83324,563.85803,-0.7713979,2.3098807,57.95586,16.567738,24.754742,20.215364
0.082,6.4462824,554.81226,46.72263,525.5162,16.770428,563.85803,-0.811129,2.2828288,57.692307,16.562422,24.646286,19.962543
0.0825,6.4928684,554.81226,46.365993,525.5162,16.659235,563.85803,-0.8689673,2.2424104,57.321793,16.520082,24.516592,19.6037
0.083,6.500422,554.81226,46.134533,525.5162,16.571707,563.85803,-0.90619195,2.215579,57.085457,16.46535,24.448057,19.360224
