Time,Modbus1.Q_level_1,Modbus1.Q_level_2,Modbus1.Q_level_3,Modbus1.Voltage_diff_1,Modbus1.Voltage_diff_2,Modbus1.Voltage_diff_3,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
5.683,24684.922,66207.95,-33261.48,-197.7081,0.0,-585.66595,513.49,490.67816,532.11194,0.118316375,0.0037043712,2.5404468,-11.3774805,49.172066,-6.4800243
5.6835,25655.979,67988.336,-31794.49,-197.7081,0.0,-585.66595,513.49,490.67816,532.11194,0.117930114,0.0036201258,2.7270756,-11.118112,49.066257,-6.3073564
5.684,26262.354,69265.93,-30716.16,-197.7081,0.0,-585.66595,513.49,490.67816,532.11194,0.11770439,0.00357173,2.8504,-10.954919,48.99599,-6.175383
5.6845,27104.932,71204.32,-28923.043,-197.7081,0.0,-585.66595,513.49,490.67816,532.11194,0.11735825,0.0035085783,3.034041,-10.721988,48.879433,-5.9605737
5.685,27647.781,72486.26,-27648.719,-197.7081,0.0,-585.66595,513.49,490.67816,532.11194,0.11710256,0.0034719326,3.1557794,-10.573842,48.789314,-5.8093314
5.6855,28453.979,74378.85,-25692.445,-197.7081,0.0,-585.66595,513.49,490.67816,532.11194,0.1166828,0.0034242403,3.3379424,-10.361926,48.635868,-5.5717335
5.686,28974.732,75601.305,-24375.613,-197.7081,0.0,-585.66595,513.49,490.67816,532.11194,0.116396114,0.003396769,3.4588943,-10.227227,48.526894,-5.4033637
5.6865,29700.955,77327.516,-22382.355,-197.7081,0.0,-585.66595,513.49,490.67816,532.11194,0.1159914,0.003360636,3.6380804,-10.034423,48.365295,-5.1488047
5.687,30126.568,78377.16,-21052.766,-197.7081,0.0,-585.66595,513.49,490.67816,532.11194,0.11574924,0.003338796,3.7557826,-9.9111395,48.26483,-4.9816046
5.6875,30660.29,79790.72,-19114.268,-197.7081,0.0,-585.66595,513.49,490.67816,532.11194,0.11541738,0.0033073854,3.9291253,-9.732645,48.12411,-4.745345
5.688,30945.611,80643.57,-17897.191,-197.7081,0.0,-585.66595,513.49,490.67816,532.11194,0.11519905,0.0032864956,4.0419626,-9.617542,48.02828,-4.59897
5.6885,31276.756,81833.29,-16210.162,-197.7081,0.0,-585.66595,513.49,490.67816,532.11194,0.114844546,0.0032547205,4.206647,-9.449875,47.88384,-4.396875
5.689,31447.629,82584.5,-15160.592,-197.7081,0.0,-585.66595,513.49,490.67816,532.11194,0.114581876,0.0032334083,4.313358,-9.3409815,47.78184,-4.274436
5.6895,31676.525,83655.37,-13641.371,-197.7081,0.0,-585.66595,513.49,470.3616,532.11194,0.11415388,0.0032018758,4.4692936,-9.181242,47.624096,-4.103501
5.69,31845.941,84333.66,-12638.351,-197.7081,0.0,-585.66595,513.49,470.3616,532.11194,0.11385481,0.0031814734,4.5711007,-9.076805,47.517292,-3.995817
5.6905,32170.596,85318.99,-11134.51,-197.7081,0.0,-585.66595,513.49,470.3616,532.11194,0.11340449,0.0031521765,4.721708,-8.923054,47.358177,-3.8405647
5.691,32447.121,85979.49,-10137.095,-197.7081,0.0,-585.66595,513.49,470.3616,532.11194,0.113112636,0.0031336488,4.8212614,-8.822647,47.255657,-3.7432077
5.6915,32948.184,87020.05,-8655.17,-197.7081,0.0,-585.66595,513.49,470.3616,532.11194,0.11270015,0.0031075282,4.969684,-8.67552,47.10368,-3.5914094
5.692,33319.01,87761.09,-7673.825,-197.7081,0.0,-585.66595,513.49,470.3616,532.11194,0.11244722,0.0030913097,5.067997,-8.579817,47.00199,-3.4849472
5.6925,33900.926,88939.375,-6204.4272,-197.7081,0.0,-585.66595,513.49,470.3616,532.11194,0.11210685,0.0030688287,5.21437,-8.439568,46.858692,-3.3202627
5.693,34300.26,89756.3,-5229.4863,-197.7081,0.0,-585.66595,513.49,470.3616,532.11194,0.11190706,0.0030550119,5.3108954,-8.347981,46.771507,-3.2092478
5.6935,34902.63,91001.68,-3796.8904,-197.7081,0.0,-585.66595,513.49,470.3616,532.11194,0.11164342,0.0030357314,5.453972,-8.21291,46.647015,-3.047266
5.694,35298.355,91831.45,-2879.8171,-197.7081,0.0,-585.66595,513.49,470.3616,532.11194,0.111486286,0.0030235727,5.5481877,-8.124079,46.56443,-2.9468446
5.6945,35873.15,93050.68,-1585.4458,-197.7081,0.0,-585.66595,513.49,470.3616,532.11194,0.11126902,0.0030060934,5.6869464,-7.9923,46.44514,-2.79838
5.695,36234.32,93830.055,-781.91187,-197.7081,0.0,-131.06227,513.49,470.3616,510.291,0.11113065,0.0029946386,5.7776165,-7.9050703,46.368702,-2.695618
5.6955,36734.133,94924.95,339.42526,-197.7081,0.0,-131.06227,513.49,470.3616,510.291,0.110925004,0.0029773505,5.910483,-7.774563,46.25802,-2.543633
5.696,37037.707,95595.43,1038.945,-197.7081,0.0,-131.06227,513.49,470.3616,510.291,0.11078417,0.002965488,5.996846,-7.687427,46.185474,-2.4473636
5.6965,37451.312,96516.21,2030.8372,-197.7081,0.0,-131.06227,513.49,470.3616,510.291,0.11055814,0.0029469559,6.1230516,-7.5559735,46.080452,-2.3118029
5.697,37704.582,97086.48,2662.994,-197.7081,0.0,-131.06227,513.49,470.3616,510.291,0.11039439,0.0029340996,6.2051077,-7.4676533,46.00373,-2.228248
5.6975,38067.34,97908.42,3586.934,-197.7081,0.0,-131.06227,513.49,470.3616,510.291,0.11012695,0.0029142369,6.3253636,-7.3338914,45.884148,-2.1106617
5.698,38311.906,98452.18,4200.6924,-197.7081,0.0,-131.06227,513.49,470.3616,510.291,0.10993611,0.0029008226,6.403864,-7.2439513,45.800236,-2.0353487
5.6985,38708.24,99286.8,5143.5947,0.0,0.0,-131.06227,495.0317,470.3616,510.291,0.10963874,0.0028808597,6.519587,-7.1079555,45.672398,-1.92304
5.699,39007.26,99867.375,5798.976,0.0,0.0,-131.06227,495.0317,470.3616,510.291,0.10943867,0.0028678784,6.5956903,-7.0167637,45.58806,-1.851954
5.6995,39516.63,100795.31,6834.3667,0.0,0.0,-131.06227,495.0317,470.3616,510.291,0.10914545,0.002849343,6.7087135,-6.879267,45.46265,-1.7404782
5.7,39892.883,101459.78,7560.9937,0.0,0.0,-131.06227,495.0317,470.3616,510.291,0.108959384,0.0028377313,6.783514,-6.7873573,45.38087,-1.6645826
5.7005,40514.137,102528.17,8697.867,0.0,0.0,-131.06227,495.0317,470.3616,510.291,0.10870117,0.002821585,6.8949966,-6.6493793,45.261913,-1.5463375
5.701,40950.914,103282.36,9478.292,0.0,0.0,-131.06227,495.0317,470.3616,510.291,0.108545855,0.0028116698,6.9688783,-6.5574794,45.185596,-1.4643624
5.7015,41628.62,104455.805,10662.589,0.0,0.0,-131.06227,495.0317,470.3616,510.291,0.108340584,0.002797869,7.0785985,-6.4198256,45.076008,-1.3370545
5.702,42083.336,105249.34,11448.071,0.0,0.0,-131.06227,495.0317,470.3616,510.291,0.108220086,0.0027891255,7.1507034,-6.328167,45.007286,-1.2483473
5.7025,42742.523,106425.66,12597.417,0.0,0.0,-131.06227,495.0317,470.3616,510.291,0.108057566,0.002776246,7.2570395,-6.190594,44.907707,-1.1092405
5.703,43156.293,107188.03,13332.661,0.0,0.0,-131.06227,495.0317,470.3616,510.291,0.10795621,0.002767631,7.326322,-6.098678,44.8446,-1.0165948
5.7035,43727.07,108277.33,14375.751,0.0,0.0,-131.06227,495.0317,470.3616,510.291,0.107805096,0.0027542845,7.4270353,-5.960392,44.75235,-0.88304377
5.704,44070.46,108960.305,15029.744,0.0,0.0,-131.06227,495.0317,470.3616,510.291,0.10770032,0.0027449448,7.4921145,-5.8674326,44.690163,-0.79888564
5.7045,44534.707,109915.48,15957.051,0.0,0.0,-131.06227,495.0317,470.3616,510.291,0.10752978,0.002730086,7.585966,-5.7270155,44.58595,-0.6781723
5.705,44817.547,110508.9,16549.133,0.0,0.0,-131.06227,495.0317,470.3616,510.291,0.10740299,0.0027196242,7.646117,-5.6324153,44.51603,-0.59924203
5.7055,45220.695,111353.97,17420.104,0.0,0.0,-131.06227,495.0317,470.3616,510.291,0.10719107,0.0027032099,7.7329516,-5.488842,44.40552,-0.4892596
5.706,45488.434,111900.8,18003.451,0.0,0.0,-131.06227,495.0317,470.3616,510.291,0.10703665,0.002691963,7.7888217,-5.3918743,44.330875,-0.4195272
5.7065,45911.84,112725.945,18906.531,0.0,-10.40894,-131.06227,495.0317,455.50037,510.291,0.10678906,0.0026750471,7.8701677,-5.2448173,44.217297,-0.31824508
5.707,46219.637,113296.24,19539.598,0.0,-10.40894,-131.06227,495.0317,455.50037,510.291,0.10661843,0.0026639905,7.9230747,-5.145658,44.14118,-0.25127244
5.7075,46739.82,114207.43,20550.834,0.0,-10.40894,-131.06227,495.0317,455.50037,510.291,0.106365144,0.0026481343,8.001149,-4.995651,44.02804,-0.15249273
5.708,47126.223,114861.48,21270.176,0.0,-10.40894,-131.06227,495.0317,455.50037,510.291,0.10620418,0.0026382215,8.052546,-4.8948655,43.949383,-0.08002831
5.7085,47760.29,115917.46,22413.955,0.0,-10.40894,-131.06227,495.0317,455.50037,510.291,0.10598244,0.0026244707,8.128933,-4.742784,43.827583,0.040457606
5.709,48218.14,116668.64,23212.396,0.0,-10.40894,-131.06227,495.0317,455.50037,510.291,0.10585101,0.002616098,8.179488,-4.6409826,43.750004,0.12640719
5.7095,48936.664,117853.58,24443.352,0.0,-10.40894,-131.06227,495.0317,455.50037,510.291,0.105682105,0.0026046783,8.254666,-4.4879847,43.641743,0.26068237
5.71,49429.35,118670.36,25271.049,0.0,-10.40894,-131.06227,495.0317,455.50037,510.291,0.105587974,0.002597683,8.304104,-4.3858557,43.572395,0.3495737
5.7105,50161.977,119910.63,26496.21,0.0,-10.40894,-131.06227,495.0317,455.50037,510.291,0.10547105,0.0025877664,8.376977,-4.2325697,43.468327,0.47395757
5.711,50638.344,120728.55,27287.484,0.0,-10.40894,-131.06227,495.0317,455.50037,510.291,0.10540535,0.0025813305,8.424126,-4.1304007,43.401928,0.55991447
5.7115,51315.35,121916.59,28416.516,0.0,-10.40894,-131.06227,495.0317,455.50037,510.291,0.10531553,0.0025714347,8.492279,-3.9769776,43.305885,0.694424
5.712,51736.95,122671.23,29124.037,0.0,-10.40894,0.0,495.0317,455.50037,494.43384,0.10525549,0.0025644512,8.53552,-3.8746262,43.243973,0.7828407
5.7125,52322.508,123736.695,30116.451,0.0,-10.40894,0.0,495.0317,455.50037,494.43384,0.105154626,0.0025530919,8.596769,-3.7205796,43.152767,0.9110094
5.713,52685.42,124402.24,30737.248,0.0,-10.40894,0.0,495.0317,455.50037,494.43384,0.10507544,0.0025448538,8.635046,-3.6174083,43.094193,0.99233806
5.7135,53202.254,125343.81,31624.791,0.0,-10.40894,0.0,495.0317,455.50037,494.43384,0.10493451,0.0025315427,8.688618,-3.4618409,42.995678,1.1051016
5.714,53539.555,125945.945,32201.033,0.0,-10.40894,0.0,495.0317,455.50037,494.43384,0.10482617,0.0025221442,8.721895,-3.3573873,42.92641,1.176077
5.7145,54054.29,126836.07,33068.004,0.0,-10.40894,0.0,495.0317,455.50037,494.43384,0.104645096,0.0025075227,8.768556,-3.199388,42.81815,1.2793044
5.715,54413.914,127436.39,33662.336,0.0,-10.40894,0.0,495.0317,455.50037,494.43384,0.104515776,0.0024976174,8.797811,-3.0931487,42.744045,1.3472807
5.7155,54996.36,128372.766,34599.586,0.0,-10.40894,0.0,481.29263,455.50037,494.43384,0.10431713,0.0024829814,8.839596,-2.9326527,42.631344,1.4526151
5.716,55416.305,129035.805,35263.625,0.0,-10.40894,0.0,481.29263,455.50037,494.43384,0.10418701,0.0024735134,8.866369,-2.8249402,42.557976,1.5206314
5.7165,56098.06,130097.13,36322.28,0.0,-10.40894,0.0,481.29263,455.50037,494.43384,0.10400465,0.0024601067,8.905386,-2.6625373,42.45069,1.6252986
5.717,56582.92,130847.94,37065.492,0.0,-10.40894,0.0,481.29263,455.50037,494.43384,0.103895575,0.002451744,8.9307785,-2.5538597,42.38139,1.6978368
5.7175,57353.58,132029.4,38220.77,0.0,-10.40894,0.0,481.29263,455.50037,494.43384,0.1037554,0.002440061,8.968112,-2.3906531,42.28176,1.8107053
5.718,57879.38,132843.97,39005.37,0.0,-10.40894,0.0,481.29263,455.50037,494.43384,0.10367842,0.0024327263,8.992383,-2.2818618,42.2182,1.889342
5.7185,58667.848,134083.05,40179.824,0.0,-10.40894,0.0,481.29263,455.50037,494.43384,0.103585035,0.002422076,9.027538,-2.1189215,42.12823,2.0127323
5.719,59181.45,134904.25,40946.94,0.0,-10.40894,0.0,481.29263,455.50037,494.43384,0.10353347,0.002414975,9.0498295,-2.0105965,42.06972,2.101378
5.7195,59914.375,136104.53,42052.113,0.0,-10.40894,0.0,481.29263,455.50037,494.43384,0.10346574,0.002404132,9.08113,-1.8485333,41.987514,2.2327142
5.72,60371.133,136871.23,42749.54,0.0,-10.40894,0.0,481.29263,455.50037,494.43384,0.10342221,0.0023965677,9.100053,-1.7408721,41.934433,2.3169355
5.7205,61002.645,137958.5,43730.504,0.0,-10.40894,0.0,481.29263,455.50037,494.43384,0.10335191,0.0023844778,9.125081,-1.5798064,41.85381,2.436675
5.721,61388.76,138638.95,44343.348,0.0,-10.40894,0.0,481.29263,455.50037,494.43384,0.10329758,0.0023758193,9.139281,-1.4726194,41.79172,2.5124395
5.7215,61926.11,139597.58,45214.176,0.0,-10.40894,0.0,481.29263,455.50037,494.43384,0.10319743,0.002361952,9.156692,-1.3118623,41.70503,2.6223385
5.722,62267.25,140203.58,45774.543,0.0,-10.40894,0.0,481.29263,455.50037,494.43384,0.10311744,0.0023521944,9.165727,-1.2044883,41.64109,2.6910408
5.7225,62775.363,141084.14,46609.473,0.0,-10.40894,0.0,481.29263,455.50037,494.43384,0.10297764,0.0023370257,9.175634,-1.043158,41.544193,2.789041
5.723,63123.742,141667.69,47177.58,0.0,-10.40894,0.0,481.29263,455.50037,494.43384,0.102873705,0.0023267798,9.180093,-0.9351245,41.479095,2.852318
5.7235,63680.664,142564.86,48070.984,0.0,-206.11514,0.0,481.29263,446.10648,494.43384,0.102709636,0.0023115762,9.184188,-0.7724283,41.381294,2.9458976
5.724,64079.375,143192.95,48704.742,0.0,-206.11514,0.0,481.29263,446.10648,494.43384,0.102600895,0.0023017705,9.185433,-0.66326857,41.314423,3.0120988
5.7245,64734.13,144197.12,49722.13,0.0,-206.11514,0.0,481.29263,446.10648,494.43384,0.10244846,0.0022877709,9.186021,-0.49897674,41.20952,3.1127915
5.725,65199.99,144909.9,50444.8,0.0,-206.11514,0.0,481.29263,446.10648,494.43384,0.102358535,0.0022789862,9.185561,-0.3889394,41.137634,3.1864522
5.7255,65945.734,146039.98,51585.145,0.0,-206.11514,0.0,481.29263,446.10648,494.43384,0.10224698,0.002266691,9.184162,-0.22352792,41.036686,3.3040967
5.726,66465.02,146827.38,52371.0,0.0,-206.11514,0.0,481.29263,446.10648,494.43384,0.10219023,0.0022590528,9.182769,-0.11318314,40.97462,3.3853648
5.7265,67263.43,148042.27,53561.617,0.0,-206.11514,0.0,481.29263,446.10648,494.43384,0.102131225,0.0022482271,9.179863,0.05217247,40.88256,3.5021749
5.727,67793.63,148860.78,54346.586,0.0,-206.11514,0.0,481.29263,446.10648,494.43384,0.10210736,0.0022412783,9.177156,0.1620602,40.823685,3.58069
5.7275,68565.62,150074.12,55484.137,0.0,-206.11514,0.0,481.29263,446.10648,494.43384,0.10208824,0.0022308629,9.171429,0.32603148,40.740597,3.6984477
5.728,69055.06,150858.02,56203.348,0.0,-206.11514,0.0,481.29263,446.10648,494.43384,0.10208171,0.0022237033,9.166164,0.43464765,40.68776,3.779581
5.7285,69741.7,151976.56,57209.8,0.0,-206.11514,0.0,481.29263,446.10648,494.43384,0.10207134,0.0022122962,9.155482,0.59636045,40.611828,3.8993695
5.729,70166.56,152677.3,57829.92,0.0,-206.11514,0.0,481.29263,446.10648,483.8318,0.10205789,0.0022040925,9.146202,0.70335525,40.5623,3.9767
5.7295,70760.32,153659.03,58689.51,0.0,-206.11514,0.0,481.29263,446.10648,483.8318,0.10202022,0.0021907797,9.128663,0.86273295,40.48554,4.087635
5.73,71134.63,154272.23,59224.42,0.0,-206.11514,0.0,481.29263,446.10648,483.8318,0.101980805,0.0021812706,9.114472,0.9683777,40.436634,4.1577177
5.7305,71681.29,155151.36,59991.887,0.0,-206.11514,0.0,481.29263,446.10648,483.8318,0.10190054,0.002166226,9.08946,1.1263393,40.352337,4.252036
